distortion,level,condition,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
GaussNoise,20.0,distorted,16,train,0.24063973913549816,0.3907158501804201,63463,64375
GaussNoise,20.0,distorted,17,motorcycle,0.11898721983173849,0.1488660787819135,199132,79648
GaussNoise,20.0,distorted,18,bicycle,0.5146568117595152,0.6350516791923876,1474965,1281721
GaussNoise,20.0,restored,0,road,0.9504225136974276,0.9765970863595561,83055684,83399287
GaussNoise,20.0,restored,1,sidewalk,0.6723888799883255,0.7552912845819421,13341609,11721759
GaussNoise,20.0,restored,2,building,0.8461844823553587,0.9513104145453609,54242339,58340112
GaussNoise,20.0,restored,3,wall,0.3345503796898707,0.4274437114283014,1259181,887861
GaussNoise,20.0,restored,4,fence,0.3696152822241784,0.5611202031350155,2904866,3135047
GaussNoise,20.0,restored,5,pole,0.2769305037757095,0.3679076964407943,3268173,2276046
GaussNoise,20.0,restored,6,traffic light,0.2861376727563067,0.3083833930225125,488084,188463
GaussNoise,20.0,restored,7,traffic sign,0.45806284296073013,0.503208761439814,1656714,996956
GaussNoise,20.0,restored,8,vegetation,0.8420017369240786,0.914389547770664,37874102,37887761
GaussNoise,20.0,restored,9,terrain,0.4342236946461618,0.5135942487062688,1774905,1236011
GaussNoise,20.0,restored,10,sky,0.9134361690053057,0.9603497449181461,7910794,8003423
GaussNoise,20.0,restored,11,person,0.5130699724115825,0.6972329214836881,3186357,3365354
GaussNoise,20.0,restored,12,rider,0.18325833241868802,0.23825907721579198,378420,203736
GaussNoise,20.0,restored,13,car,0.8573091226347914,0.930855418899293,13170027,13389213
GaussNoise,20.0,restored,14,truck,0.7602628581253895,0.8163485493457834,866609,771386
GaussNoise,20.0,restored,15,bus,0.7000526062646546,0.7288964494078173,638992,492087
GaussNoise,20.0,restored,16,train,0.13158609346026426,0.26724233017663834,63463,82386
GaussNoise,20.0,restored,17,motorcycle,0.1137129044707603,0.14056505232709962,199132,75014
GaussNoise,20.0,restored,18,bicycle,0.5108567642561497,0.6367147695030052,1474965,1302514
GaussNoise,35.0,distorted,0,road,0.9377751700587065,0.9773433447372488,83055684,84678344
GaussNoise,35.0,distorted,1,sidewalk,0.6027934179123092,0.6824987151099992,13341609,10869746
GaussNoise,35.0,distorted,2,building,0.8151892403798485,0.9437309847571286,54242339,59743288
GaussNoise,35.0,distorted,3,wall,0.21788474582408424,0.26760966056508156,1259181,624335
