sample_id,distortion,level_index,level,restoration_recipe_version,restoration_method,restoration_parameters,restoration_runtime_ms,distorted_snr_db,restored_snr_db,snr_gain_db,distorted_psnr_db,restored_psnr_db,psnr_gain_db,distorted_ssim,restored_ssim,ssim_gain,distorted_mae,restored_mae,mae_reduction,orb_restored,canny_restored,seg_restored_image_miou,detections_restored,detections_distorted,orb_distorted,canny_distorted,seg_distorted_image_miou
frankfurt_000000_022254,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2740.6931999976223,24.25641319840401,25.0544237576596,0.7980105592555873,34.105730360239335,34.90374111075481,0.7980107505154734,0.8809888958930969,0.8992849588394165,0.01829606294631958,3.995457887649536,3.610323190689087,0.3851346969604492,0.91375,0.9600945303879508,0.510062702860683,194,196,0.91125,0.9667047497593165,0.5113948717604633
frankfurt_000000_022797,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2720.883199999662,26.807977518665822,27.275285947709442,0.46730842904361936,34.22558979743081,34.69289781666619,0.46730801923538223,0.9020297527313232,0.9111160039901733,0.009086251258850098,3.8857624530792236,3.691596746444702,0.19416570663452148,0.92,0.9837069031644408,0.4551247751306195,117,118,0.92375,0.9851875222959052,0.45281175292839754
frankfurt_000001_002512,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2718.011700002535,26.37707319437215,27.303393492196474,0.9263202978243221,34.15864968263258,35.084969855319,0.9263201726864239,0.883357048034668,0.9029878377914429,0.019630789756774902,3.9456965923309326,3.5199248790740967,0.42577171325683594,0.90625,0.9888601773723118,0.2757628999661694,100,101,0.90125,0.9867942126190842,0.27958067009084747
frankfurt_000001_005184,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2727.4186000031477,25.901633219998168,26.889506334706446,0.9878731147082789,34.103241198037324,35.091114435923664,0.9878732378863404,0.8917087316513062,0.9119199514389038,0.020211219787597656,3.9957611560821533,3.5252034664154053,0.47055768966674805,0.91125,0.9780780718092986,0.5337830363099687,160,160,0.905,0.9789673503530473,0.53782358801392
frankfurt_000001_005898,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2723.8686999990023,25.293566159440758,26.16693230045253,0.8733661410117719,34.10313109686963,34.97649763233718,0.8733665354675466,0.8862767219543457,0.905085563659668,0.018808841705322266,3.994635581970215,3.5756428241729736,0.4189927577972412,0.915,0.9654457548947082,0.5355217477611729,146,143,0.91875,0.9678929652267688,0.5356900454381509
frankfurt_000001_007973,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2733.323599997675,25.980385280757158,26.73377762802536,0.7533923472682034,34.11772020078029,34.87111223483831,0.7533920340580167,0.8995237350463867,0.911942183971405,0.01241844892501831,3.989704132080078,3.6327171325683594,0.35698699951171875,0.895,0.9718661191965204,0.36289292238146537,212,211,0.8875,0.9719452479295556,0.3623191008628652
frankfurt_000001_009854,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2722.2573999970336,26.10920826245234,26.995628510018594,0.886420247566253,34.14536936852333,35.03178960724636,0.8864202387230264,0.894284725189209,0.9103108644485474,0.01602613925933838,3.962393045425415,3.548840284347534,0.41355276107788086,0.9125,0.9824808969479035,0.3883665783269837,162,164,0.9125,0.982157016431395,0.38938271710435374
frankfurt_000001_010830,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2732.096299998375,25.31771627644825,25.80531528475937,0.48759900831111835,34.14393325441795,34.631532695843745,0.48759944142579315,0.9091097116470337,0.9145596027374268,0.005449891090393066,3.9593493938446045,3.73488450050354,0.22446489334106445,0.93,0.9803405463776217,0.5011419510974502,217,218,0.92625,0.9820474135622516,0.5024764311880094
frankfurt_000001_012738,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2734.5055999976466,26.186451341068135,27.028244035428987,0.8417926943608514,34.19033538189123,35.03212805837495,0.8417926764837205,0.8882001638412476,0.9060846567153931,0.017884492874145508,3.9124755859375,3.540133237838745,0.3723423480987549,0.91375,0.9798330543931151,0.30952207606503473,147,160,0.91625,0.9795025485121341,0.30638485099263507
frankfurt_000001_014741,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2725.091500000417,26.82361632026824,27.359653827029614,0.5360375067613745,34.18382696073208,34.71986465491482,0.5360376941827454,0.8917105793952942,0.9031109809875488,0.011400401592254639,3.922184705734253,3.687535285949707,0.2346494197845459,0.91625,0.9770593280586778,0.35799258924711,104,106,0.915,0.9767396673776767,0.3588523520622116
frankfurt_000001_016029,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2734.2140000000654,26.112711396575715,26.629893306165574,0.5171819095898584,34.16489543252134,34.6820771447251,0.5171817122037581,0.897292971611023,0.9067233800888062,0.009430408477783203,3.936971664428711,3.702357530593872,0.23461413383483887,0.9325,0.9770522489338854,0.4264218730977719,207,210,0.9275,0.9779126716288261,0.4140890886727978
frankfurt_000001_019969,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2717.9475000011735,26.75109647255701,27.7777087206863,1.0266122481292896,34.10693644851788,35.13354862923194,1.0266121807140607,0.8874669075012207,0.9082239866256714,0.020757079124450684,3.9917404651641846,3.507073402404785,0.4846670627593994,0.9025,0.959406423225482,0.4404858162702919,61,63,0.90125,0.9597904144861259,0.44403708624287536
frankfurt_000001_021406,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2721.102499999688,25.09499875424103,25.85848083682476,0.7634820825837316,34.103923166561934,34.867405379388344,0.7634822128264105,0.8917602300643921,0.9064863920211792,0.01472616195678711,3.994105339050293,3.626950263977051,0.3671550750732422,0.9075,0.9835276649587827,0.5726080670020489,64,63,0.91,0.9822579202032976,0.571263152083554
frankfurt_000001_023769,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2729.7782999994524,25.75306918260591,26.614084697803555,0.8610155151976464,34.138538424674245,34.99955381767851,0.8610153930042657,0.8818826675415039,0.899682343006134,0.017799675464630127,3.959676742553711,3.567437171936035,0.3922395706176758,0.89,0.9833579083861194,0.36604436343743385,189,196,0.9075,0.9806985186538686,0.3685275772723665
frankfurt_000001_024927,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2729.0386999993643,26.536438353734972,27.399303079100065,0.8628647253650925,34.20790885808077,35.07077363263276,0.8628647745519871,0.8942012786865234,0.9123945832252502,0.018193304538726807,3.8954076766967773,3.5217039585113525,0.3737037181854248,0.9125,0.9818328438339636,0.3789082037063209,125,126,0.91875,0.9760556878711378,0.3787796466046122
frankfurt_000001_029086,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2723.920899999939,25.665577420258614,26.18456665627066,0.5189892360120467,34.171631838793665,34.69062085597266,0.5189890171789955,0.9038451910018921,0.9123402833938599,0.008495092391967773,3.930236577987671,3.7038192749023438,0.22641730308532715,0.91,0.9812684962824337,0.5934037341168328,102,105,0.91875,0.9778871969238936,0.5934947025342464
frankfurt_000001_029236,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2720.028799998545,26.928768358317328,27.680784031601252,0.7520156732839247,34.141693189819875,34.89370897700455,0.7520157871846749,0.8993463516235352,0.9134755730628967,0.014129221439361572,3.9585201740264893,3.6074132919311523,0.3511068820953369,0.9225,0.9841581760027082,0.3691045993374053,195,195,0.9225,0.9844665239081988,0.3369501460567045
frankfurt_000001_030310,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2722.3956000016187,26.11755434088391,26.884695140840385,0.7671407999564757,34.20232070443194,34.969461608841065,0.7671409044091249,0.8946284055709839,0.9101496934890747,0.01552128791809082,3.903104066848755,3.569037675857544,0.33406639099121094,0.92625,0.983079979445447,0.4290770988900971,173,173,0.9275,0.9843019035852016,0.4288795689791458
frankfurt_000001_035144,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2722.7357999981905,25.84439082737908,26.73893659365623,0.894545766277151,34.11051832057735,35.00506398995519,0.8945456693778411,0.8840891122817993,0.902867317199707,0.018778204917907715,3.9930412769317627,3.566237688064575,0.4268035888671875,0.91875,0.9595443716102446,0.5487148171860213,141,137,0.915,0.9694018993079566,0.5486899085220779
frankfurt_000001_040732,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2717.009700001654,25.37749911159924,26.29819116239434,0.9206920507951004,34.09831068214081,35.01900259162551,0.9206919094846953,0.8967400789260864,0.9155035018920898,0.018763422966003418,3.998065233230591,3.5541515350341797,0.44391369819641113,0.895,0.97959458700994,0.44661765895284855,185,183,0.89125,0.9809419392981268,0.44605949247821997
frankfurt_000001_041074,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2726.785999999265,25.800236043544984,26.577040270388252,0.776804226843268,34.11067423535159,34.88747885473303,0.7768046193814442,0.9007239937782288,0.9154741764068604,0.014750182628631592,3.9899911880493164,3.6182234287261963,0.3717677593231201,0.8925,0.9703429676087227,0.39812587500947433,158,163,0.8925,0.9724846059761227,0.3991096626577567
frankfurt_000001_042384,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2717.515500000445,25.29558405708906,26.097508662013208,0.8019246049241495,34.09892214846799,34.90084727762681,0.8019251291588176,0.9007889032363892,0.916945219039917,0.016156315803527832,3.9971749782562256,3.6077311038970947,0.38944387435913086,0.91125,0.9789726145492429,0.47332845630634557,107,101,0.92125,0.9771383593390658,0.4717928818971927
frankfurt_000001_044227,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2718.335300000035,24.818374719144316,25.586168392413885,0.7677936732695692,34.1159918168786,34.88378546366699,0.767793646788391,0.8803118467330933,0.8974004983901978,0.017088651657104492,3.984837293624878,3.614701509475708,0.3701357841491699,0.88625,0.9720648831307588,0.44817598078541915,185,190,0.8775,0.9760993650025884,0.44835760105037903
frankfurt_000001_044658,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2710.0450999969325,25.675460854991275,26.526122371510823,0.8506615165195477,34.09589152074501,34.94655306675706,0.8506615460120486,0.8821868300437927,0.90027916431427,0.018092334270477295,4.001413822174072,3.594660997390747,0.4067528247833252,0.90375,0.9466830096178981,0.4426137266588145,165,168,0.90875,0.9350001952003748,0.44296208679580434
frankfurt_000001_046779,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2698.6792999996396,25.722320354376276,26.30577083253433,0.5834504781580527,34.1605392325375,34.74399031979226,0.5834510872547582,0.8989375829696655,0.9106612205505371,0.011723637580871582,3.9540281295776367,3.6807937622070312,0.27323436737060547,0.92625,0.9731252750486995,0.3573265591941164,237,236,0.92625,0.9736223931810234,0.3583162649618152
frankfurt_000001_049698,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2700.595300000714,25.380352873869487,26.202412819838877,0.8220599459693894,34.10567265478677,34.92773277607831,0.8220601212915355,0.8825458288192749,0.8985044956207275,0.015958666801452637,3.9925386905670166,3.6014950275421143,0.39104366302490234,0.89875,0.9695459952252782,0.44327321348216686,145,149,0.90375,0.9683655163789673,0.44550041430722653
frankfurt_000001_049770,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2708.3934000002046,25.675886753580972,26.56580875682974,0.8899220032487669,34.10730542496847,34.997227465512864,0.8899220405443913,0.8833606243133545,0.900855541229248,0.017494916915893555,3.9907214641571045,3.570699691772461,0.42002177238464355,0.89125,0.978314999255923,0.3992890505953682,146,150,0.89125,0.9754156645323061,0.3997199442990814
frankfurt_000001_051737,GaussNoise,0,5.0,4,severity-aware non-local means with edge-preserving residual cleanup,"{""bilateral_sigma"": 0.0, ""blend"": 0.3, ""h_color"": 2.0, ""h_luminance"": 2.3000000000000003, ""output_strength"": 0.7, ""search_window"": 21, ""template_window"": 7}",2691.5836000007403,26.443059160514064,27.4248751550796,0.9818159945655367,34.199243548354474,35.18105967583531,0.9818161274808332,0.8849389553070068,0.9044270515441895,0.019488096237182617,3.905061721801758,3.478055953979492,0.4270057678222656,0.90625,0.9850513171624465,0.4967807821459721,107,105,0.915,0.9895496058792539,0.49768434355541835
