distortion,level_index,level,metric,confidence_level,bootstrap_resamples,pair_count,higher_is_better,mean_improvement,median_improvement,ci_low,ci_high,win_rate,tie_rate
LowLight,1,0.6,snr_db,0.95,1000,125,True,5.699808656021326,5.478550439720808,5.4320101440952735,6.018277781790789,1.0,0.0
LowLight,1,0.6,psnr_db,0.95,1000,125,True,5.699808623165526,5.478550591747066,5.437400437493606,5.967546876869808,1.0,0.0
LowLight,1,0.6,ssim,0.95,1000,125,True,0.11930317974090576,0.11971890926361084,0.11800894969701768,0.12057340885400773,1.0,0.0
LowLight,1,0.6,mae,0.95,1000,125,False,18.23000428009033,18.300302505493164,17.96211410932541,18.4742956246376,1.0,0.0
LowLight,1,0.6,orb_match_retention,0.95,1000,125,True,-0.36073999999999995,-0.3524999999999999,-0.37522024999999987,-0.34497325000000006,0.0,0.0
LowLight,1,0.6,canny_f1,0.95,1000,125,True,0.39482697478005774,0.39048483845363374,0.36959506594946384,0.418211785294564,0.992,0.0
LowLight,1,0.6,segmentation_image_miou,0.95,1000,125,True,-0.0013555348742018527,-0.0020848251448019606,-0.005845200099061722,0.0033927474236243134,0.448,0.0
LowLight,2,0.4,snr_db,0.95,1000,125,True,7.004661092631546,6.7870494699089,6.729478757873139,7.301164833555355,1.0,0.0
LowLight,2,0.4,psnr_db,0.95,1000,125,True,7.004661057260991,6.787049685062392,6.713237556423597,7.310352681796804,1.0,0.0
LowLight,2,0.4,ssim,0.95,1000,125,True,0.31853920793533325,0.3199247717857361,0.31619413801431656,0.3211221318125725,1.0,0.0
LowLight,2,0.4,mae,0.95,1000,125,False,30.366512062072754,30.447654724121094,29.97456862735748,30.785657364845274,1.0,0.0
LowLight,2,0.4,orb_match_retention,0.95,1000,125,True,-0.43354000000000004,-0.4775,-0.4643392500000001,-0.3980402500000001,0.048,0.0
LowLight,2,0.4,canny_f1,0.95,1000,125,True,0.5065097326176499,0.53033151898516,0.4822797909497079,0.5317755476915239,1.0,0.0
LowLight,2,0.4,segmentation_image_miou,0.95,1000,125,True,-0.003722668062890456,-0.002299386053524921,-0.01083066973790787,0.0020705040413621285,0.44,0.0
LowLight,3,0.25,snr_db,0.95,1000,125,True,7.644812876690657,7.445628373383281,7.361106618977133,7.9398724652800405,1.0,0.0
LowLight,3,0.25,psnr_db,0.95,1000,125,True,7.6448128890022815,7.445628449437059,7.36908892908325,7.940739885077263,1.0,0.0
LowLight,3,0.25,ssim,0.95,1000,125,True,0.52600532579422,0.5279464721679688,0.5229801004946232,0.5292300507068635,1.0,0.0
