distortion,level,condition,class_name,map_50_95,ap_50,precision_50,recall_50,mean_matched_iou_50,operating_confidence,precision_50_at_operating_confidence,recall_50_at_operating_confidence,f1_50_at_operating_confidence,gt_count,prediction_count,operating_prediction_count
GaussNoise,20.0,restored,truck,0.11246201221712071,0.1606976760336777,0.01634877384196185,0.5217391304347826,0.788586189059215,0.25,0.23333333333333334,0.30434782608695654,0.26415094339622636,23.0,734.0,30.0
GaussNoise,35.0,distorted,person,0.07615128317694148,0.15876463330038773,0.04433497536945813,0.33986013986013985,0.6882984703361654,0.25,0.7107438016528925,0.12027972027972028,0.20574162679425836,715.0,5481.0,121.0
GaussNoise,35.0,distorted,bicycle,0.031100570395478044,0.04837561144730647,0.03306523681858802,0.13309352517985612,0.6970146628123361,0.25,0.7692307692307693,0.03597122302158273,0.06872852233676975,278.0,1119.0,13.0
GaussNoise,35.0,distorted,car,0.1983949581574562,0.34366876557406556,0.05761044366663513,0.5356200527704486,0.720288196486546,0.25,0.9327731092436975,0.19525065963060687,0.3229090909090909,1137.0,10571.0,238.0
GaussNoise,35.0,distorted,motorcycle,0.022340914646360354,0.08675153229608676,0.04580152671755725,0.16216216216216217,0.6443049371594071,0.25,0.6666666666666666,0.05405405405405406,0.1,37.0,131.0,3.0
GaussNoise,35.0,distorted,bus,0.08209195919591959,0.12942544254425442,0.060240963855421686,0.23809523809523808,0.7703318740041997,0.25,1.0,0.09523809523809523,0.17391304347826084,21.0,83.0,2.0
GaussNoise,35.0,distorted,train,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3.0,227.0,0.0
GaussNoise,35.0,distorted,truck,0.03986638712091996,0.054239138697557296,0.006535947712418301,0.391304347826087,0.7860237617882626,0.25,0.12903225806451613,0.17391304347826086,0.14814814814814814,23.0,1377.0,31.0
GaussNoise,35.0,restored,person,0.09551198511936979,0.19661105312603638,0.05203784570596798,0.4,0.69195355841273,0.25,0.64,0.15664335664335666,0.251685393258427,715.0,5496.0,175.0
GaussNoise,35.0,restored,bicycle,0.04877479479690312,0.08708786818928077,0.033534909290819134,0.21942446043165467,0.6768229962811169,0.25,0.6428571428571429,0.06474820143884892,0.1176470588235294,278.0,1819.0,28.0
GaussNoise,35.0,restored,car,0.2417836093433574,0.41505880361680275,0.06050176614437098,0.5875109938434476,0.7368088419124493,0.25,0.9154078549848943,0.26649076517150394,0.41280653950953683,1137.0,11041.0,331.0
GaussNoise,35.0,restored,motorcycle,0.026155822442951154,0.09567010755129567,0.047058823529411764,0.21621621621621623,0.6726188597159508,0.25,0.6666666666666666,0.05405405405405406,0.1,37.0,170.0,3.0
GaussNoise,35.0,restored,bus,0.10125656100677242,0.19319037166874584,0.046357615894039736,0.3333333333333333,0.6920772685367631,0.25,0.75,0.14285714285714285,0.24,21.0,151.0,4.0
GaussNoise,35.0,restored,train,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3.0,143.0,0.0
GaussNoise,35.0,restored,truck,0.07510587797754331,0.1022830738432614,0.009615384615384616,0.391304347826087,0.8315304139251034,0.25,0.1111111111111111,0.17391304347826086,0.13559322033898305,23.0,936.0,36.0
GaussNoise,50.0,distorted,person,0.043347692901130185,0.09520969032086661,0.03570561088170998,0.2055944055944056,0.6711888121005216,0.25,0.7241379310344828,0.05874125874125874,0.10866752910737387,715.0,4117.0,58.0
GaussNoise,50.0,distorted,bicycle,0.006357886861447129,0.01122604362041158,0.026022304832713755,0.025179856115107913,0.6395753898530186,0.25,1.0,0.007194244604316547,0.014285714285714287,278.0,269.0,2.0
GaussNoise,50.0,distorted,car,0.10278389862142463,0.18191709421744634,0.06631614654002714,0.3438874230430959,0.7152752018358189,0.25,0.9239130434782609,0.07475813544415127,0.1383238405207486,1137.0,5896.0,92.0
GaussNoise,50.0,distorted,motorcycle,0.0061988807576409816,0.012483857081360308,0.08695652173913043,0.05405405405405406,0.6608632503941694,0.25,0.0,0.0,0.0,37.0,23.0,0.0
GaussNoise,50.0,distorted,bus,0.011551155115511549,0.0165016501650165,0.0625,0.047619047619047616,0.8153401795049111,0.25,0.0,0.0,0.0,21.0,16.0,0.0
GaussNoise,50.0,distorted,train,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3.0,178.0,0.0
GaussNoise,50.0,distorted,truck,0.03837479173064181,0.06272500968991125,0.009411764705882352,0.34782608695652173,0.7806710425288612,0.25,0.21428571428571427,0.13043478260869565,0.16216216216216214,23.0,850.0,14.0
GaussNoise,50.0,restored,person,0.08138465975427164,0.17494785710919583,0.045526454561434344,0.3622377622377622,0.6835574530845429,0.25,0.68,0.14265734265734265,0.23583815028901733,715.0,5689.0,150.0
GaussNoise,50.0,restored,bicycle,0.03410822235776776,0.06363893009481417,0.03616133518776078,0.18705035971223022,0.6492908946493421,0.25,0.8461538461538461,0.039568345323741004,0.07560137457044673,278.0,1438.0,13.0
GaussNoise,50.0,restored,car,0.19924282588300862,0.35160144718450753,0.06281176829889036,0.5426561125769569,0.7278848603371187,0.25,0.8872727272727273,0.21459982409850484,0.34560906515580736,1137.0,9823.0,275.0
GaussNoise,50.0,restored,motorcycle,0.04747843907356377,0.12265598169220178,0.050359712230215826,0.1891891891891892,0.6889922969613798,0.25,1.0,0.02702702702702703,0.052631578947368425,37.0,139.0,1.0
GaussNoise,50.0,restored,bus,0.06842973771061316,0.10986624978287303,0.05952380952380952,0.23809523809523808,0.723791557167244,0.25,1.0,0.09523809523809523,0.17391304347826084,21.0,84.0,2.0
GaussNoise,50.0,restored,train,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3.0,141.0,0.0
GaussNoise,50.0,restored,truck,0.06787204382583227,0.09783076562398926,0.012461059190031152,0.5217391304347826,0.7561501022324538,0.25,0.19230769230769232,0.21739130434782608,0.20408163265306123,23.0,963.0,26.0
SevereJPEG,80.0,distorted,person,0.1870752432563092,0.3504626351635884,0.06293063849333946,0.5748251748251748,0.7245120692020486,0.25,0.6495726495726496,0.31888111888111886,0.4277673545966229,715.0,6531.0,351.0
SevereJPEG,80.0,distorted,bicycle,0.09655475216277301,0.1863206718592047,0.06827309236947791,0.3669064748201439,0.6889932029168658,0.25,0.6785714285714286,0.1366906474820144,0.22754491017964074,278.0,1494.0,56.0
SevereJPEG,80.0,distorted,car,0.32920673509404375,0.5321632552223745,0.09797966459791364,0.6525945470536499,0.7593052146223497,0.25,0.8402777777777778,0.4256816182937555,0.5650904845300642,1137.0,7573.0,576.0
SevereJPEG,80.0,distorted,motorcycle,0.053280958042886475,0.12704306435826848,0.06870229007633588,0.24324324324324326,0.7079839361473783,0.25,0.75,0.08108108108108109,0.14634146341463414,37.0,131.0,4.0
SevereJPEG,80.0,distorted,bus,0.3294076883057764,0.42041611796647643,0.024336283185840708,0.5238095238095238,0.8381891177221381,0.25,0.875,0.3333333333333333,0.48275862068965514,21.0,452.0,8.0
SevereJPEG,80.0,distorted,train,0.036723672367236726,0.16831683168316833,0.011627906976744186,0.3333333333333333,0.594875202542595,0.25,0.0,0.0,0.0,3.0,86.0,0.0
SevereJPEG,80.0,distorted,truck,0.18917206362322028,0.23885593121136847,0.019858156028368795,0.6086956521739131,0.78329155250592,0.25,0.2413793103448276,0.30434782608695654,0.2692307692307692,23.0,705.0,29.0
SevereJPEG,80.0,restored,person,0.18723313298635286,0.34816421132544983,0.06284488044144697,0.5734265734265734,0.7251562630771017,0.25,0.6430594900849859,0.3174825174825175,0.42509363295880154,715.0,6524.0,353.0
SevereJPEG,80.0,restored,bicycle,0.09577422267731023,0.18442145222182543,0.06845637583892618,0.3669064748201439,0.6896141153578499,0.25,0.6551724137931034,0.1366906474820144,0.2261904761904762,278.0,1490.0,58.0
SevereJPEG,80.0,restored,car,0.32856272677865517,0.5301729300384611,0.09783183500793231,0.6508355321020228,0.7607485338588946,0.25,0.8350515463917526,0.42744063324538256,0.5654450261780104,1137.0,7564.0,582.0
SevereJPEG,80.0,restored,motorcycle,0.05067278156387067,0.12366808109382367,0.06666666666666667,0.24324324324324326,0.7103784833741111,0.25,0.75,0.08108108108108109,0.14634146341463414,37.0,135.0,4.0
SevereJPEG,80.0,restored,bus,0.3301357542586557,0.42198358034561223,0.024229074889867842,0.5238095238095238,0.8406630837729868,0.25,0.8571428571428571,0.2857142857142857,0.42857142857142855,21.0,454.0,7.0
SevereJPEG,80.0,restored,train,0.03702970297029703,0.16831683168316833,0.011235955056179775,0.3333333333333333,0.5763479004108049,0.25,0.0,0.0,0.0,3.0,89.0,0.0
SevereJPEG,80.0,restored,truck,0.19759662578760734,0.2456124615675756,0.02,0.6086956521739131,0.7874511144520131,0.25,0.20689655172413793,0.2608695652173913,0.23076923076923075,23.0,700.0,29.0
SevereJPEG,60.0,distorted,person,0.18291920878589324,0.3445862135610022,0.06168732990625945,0.5706293706293706,0.7237605315003528,0.25,0.6477272727272727,0.31888111888111886,0.42736644798500467,715.0,6614.0,352.0
SevereJPEG,60.0,distorted,bicycle,0.09438285643224005,0.18484761764449914,0.06684491978609626,0.3597122302158273,0.691712474228401,0.25,0.7142857142857143,0.14388489208633093,0.23952095808383234,278.0,1496.0,56.0
SevereJPEG,60.0,distorted,car,0.32438497033363084,0.5264849844917217,0.09617658651951123,0.6437994722955145,0.7637903499027434,0.25,0.8392226148409894,0.4177660510114336,0.557839107457428,1137.0,7611.0,566.0
SevereJPEG,60.0,distorted,motorcycle,0.055117637228995854,0.13311471013997064,0.07586206896551724,0.2972972972972973,0.6716588197326819,0.25,0.6666666666666666,0.10810810810810811,0.18604651162790697,37.0,145.0,6.0
SevereJPEG,60.0,distorted,bus,0.33938858171531444,0.4434596520876578,0.026785714285714284,0.5714285714285714,0.8280425474935519,0.25,1.0,0.3333333333333333,0.5,21.0,448.0,7.0
SevereJPEG,60.0,distorted,train,0.0504950495049505,0.16831683168316833,0.013157894736842105,0.3333333333333333,0.6055992243668928,0.25,0.0,0.0,0.0,3.0,76.0,1.0
