model,distortion,severity_index,level,class_name,map_50_95,ap_50,precision_50,recall_50,mean_matched_iou_50,operating_confidence,precision_50_at_operating_confidence,recall_50_at_operating_confidence,f1_50_at_operating_confidence,gt_count,prediction_count,operating_prediction_count
robust_seed_17,Clean,0,,truck,0.2447043581522676,0.33400144104991447,0.03557046979865772,0.5698924731182796,0.7848890838279448,0.25,0.5454545454545454,0.3225806451612903,0.40540540540540543,93.0,1490.0,55.0
robust_seed_29,Clean,0,,person,0.2417592079817855,0.45728606107073794,0.05913570887035633,0.643298969072165,0.7237048058865588,0.25,0.6343216531895777,0.4159057437407953,0.5024017078811599,3395.0,36932.0,2226.0
robust_seed_29,Clean,0,,bicycle,0.17496702100991288,0.37417957965904103,0.04815864022662889,0.6274678111587982,0.695132933922782,0.25,0.6204620462046204,0.32274678111587984,0.4246188594014681,1165.0,15179.0,606.0
robust_seed_29,Clean,0,,car,0.4545916066495838,0.6774822562797986,0.1203207655244449,0.7674618525682355,0.7973278312765193,0.25,0.7609918200408998,0.6398022781001504,0.6951546993578517,4653.0,29679.0,3912.0
robust_seed_29,Clean,0,,motorcycle,0.13227303202977272,0.2923213346937548,0.0779768177028451,0.4966442953020134,0.7057356331194444,0.25,0.45454545454545453,0.30201342281879195,0.3629032258064516,149.0,949.0,99.0
robust_seed_29,Clean,0,,bus,0.40674505297624364,0.5156262124200277,0.05756013745704467,0.6836734693877551,0.8491916329568774,0.25,0.6125,0.5,0.550561797752809,98.0,1164.0,80.0
robust_seed_29,Clean,0,,train,0.12589840214290818,0.25279880616221295,0.01542111506524318,0.5652173913043478,0.7152131452429676,0.25,0.4117647058823529,0.30434782608695654,0.35,23.0,843.0,17.0
robust_seed_29,Clean,0,,truck,0.22239358606089582,0.30628087946617755,0.039532794249775384,0.4731182795698925,0.8077458855885449,0.25,0.6170212765957447,0.3118279569892473,0.41428571428571426,93.0,1113.0,47.0
pretrained,GaussNoise,1,5.0,person,0.16044911114926036,0.3048413004351721,0.06634966272254783,0.5301914580265096,0.7146054769788442,0.25,0.6551475881929446,0.26804123711340205,0.3804347826086956,3395.0,27129.0,1389.0
pretrained,GaussNoise,1,5.0,bicycle,0.10742830434866224,0.21144529905269652,0.06306306306306306,0.40858369098712444,0.6913920563988528,0.25,0.636963696369637,0.16566523605150216,0.26294277929155313,1165.0,7548.0,303.0
pretrained,GaussNoise,1,5.0,car,0.34232061765420263,0.5447784638908274,0.09358011117219474,0.6584998925424458,0.7695428217617042,0.25,0.8349475383373689,0.4446593595529766,0.5802832702285795,4653.0,32742.0,2478.0
pretrained,GaussNoise,1,5.0,motorcycle,0.04995906534337188,0.11683787240285448,0.06800618238021638,0.2953020134228188,0.6644718326937943,0.25,0.5,0.06711409395973154,0.11834319526627218,149.0,647.0,20.0
pretrained,GaussNoise,1,5.0,bus,0.29681970497797644,0.3747089320550026,0.031920748486516236,0.5918367346938775,0.8345721787149155,0.25,0.5142857142857142,0.3673469387755102,0.42857142857142855,98.0,1817.0,70.0
pretrained,GaussNoise,1,5.0,train,0.03090118437847819,0.1318953323903819,0.015384615384615385,0.17391304347826086,0.6548285244128427,0.25,0.6666666666666666,0.08695652173913043,0.15384615384615383,23.0,260.0,3.0
pretrained,GaussNoise,1,5.0,truck,0.1282946317296907,0.18479448493395698,0.018571428571428572,0.5591397849462365,0.7715131287766227,0.25,0.226890756302521,0.2903225806451613,0.25471698113207547,93.0,2800.0,119.0
robust_seed_7,GaussNoise,1,5.0,person,0.22375862526824433,0.4292487193000867,0.053998457186937514,0.6185567010309279,0.7198174362097703,0.25,0.6594427244582043,0.3764359351988218,0.4792799549971873,3395.0,38890.0,1938.0
robust_seed_7,GaussNoise,1,5.0,bicycle,0.16622979635915594,0.3577745889746371,0.04082204054205398,0.6257510729613734,0.6875367788623774,0.25,0.7076923076923077,0.27639484978540774,0.39753086419753086,1165.0,17858.0,455.0
robust_seed_7,GaussNoise,1,5.0,car,0.44728509964308616,0.6724571109523927,0.11461373808133878,0.7595099935525468,0.795607298617664,0.25,0.7531273934133266,0.6339995701697829,0.6884480746791132,4653.0,30834.0,3917.0
robust_seed_7,GaussNoise,1,5.0,motorcycle,0.1214699439640998,0.28781846105258185,0.08780487804878048,0.48322147651006714,0.6863575760424909,0.25,0.5285714285714286,0.2483221476510067,0.3378995433789954,149.0,820.0,70.0
robust_seed_7,GaussNoise,1,5.0,bus,0.3825895059287935,0.4962459103496917,0.06052141527001862,0.6632653061224489,0.8306246369072913,0.25,0.6515151515151515,0.4387755102040816,0.5243902439024389,98.0,1074.0,66.0
robust_seed_7,GaussNoise,1,5.0,train,0.16456039219391286,0.3113953026082154,0.026584867075664622,0.5652173913043478,0.7336590505091546,0.25,0.5384615384615384,0.30434782608695654,0.3888888888888889,23.0,489.0,13.0
robust_seed_7,GaussNoise,1,5.0,truck,0.2474020510111822,0.3427302294322524,0.044145873320537425,0.4946236559139785,0.8035386289302591,0.25,0.5686274509803921,0.3118279569892473,0.40277777777777785,93.0,1042.0,51.0
robust_seed_17,GaussNoise,1,5.0,person,0.2305079422161596,0.44555889995563625,0.055232558139534885,0.63240058910162,0.718243258865443,0.25,0.664,0.39116347569955817,0.4923076923076922,3395.0,38872.0,2000.0
robust_seed_17,GaussNoise,1,5.0,bicycle,0.1615645196494631,0.34502919529772624,0.04557383345068169,0.6111587982832618,0.6937203542623641,0.25,0.6365348399246704,0.29012875536480687,0.39858490566037735,1165.0,15623.0,531.0
robust_seed_17,GaussNoise,1,5.0,car,0.4525088596883857,0.680620851773579,0.10980392156862745,0.7702557489791533,0.7949402154999318,0.25,0.7535496957403651,0.6387277025574898,0.6914039781319065,4653.0,32640.0,3944.0
robust_seed_17,GaussNoise,1,5.0,motorcycle,0.1305559305782375,0.28974283026660264,0.09046454767726161,0.4966442953020134,0.7205564536351494,0.25,0.4606741573033708,0.2751677852348993,0.3445378151260504,149.0,818.0,89.0
robust_seed_17,GaussNoise,1,5.0,bus,0.4235815958313949,0.5452085998644364,0.06952965235173825,0.6938775510204082,0.8373272118820272,0.25,0.7121212121212122,0.47959183673469385,0.573170731707317,98.0,978.0,66.0
robust_seed_17,GaussNoise,1,5.0,train,0.18249100603156326,0.36206699077490145,0.013431013431013432,0.4782608695652174,0.7143437751036181,0.25,0.5833333333333334,0.30434782608695654,0.4,23.0,819.0,12.0
robust_seed_17,GaussNoise,1,5.0,truck,0.25207030634072164,0.34724662285116037,0.03514817367332874,0.5483870967741935,0.7915621924224706,0.25,0.5614035087719298,0.34408602150537637,0.42666666666666664,93.0,1451.0,57.0
robust_seed_29,GaussNoise,1,5.0,person,0.23298627129526905,0.4468719217508257,0.057947109404575196,0.6312223858615611,0.7192221129495179,0.25,0.6563106796116505,0.3982326951399116,0.49569202566452797,3395.0,36982.0,2060.0
robust_seed_29,GaussNoise,1,5.0,bicycle,0.16562853518230675,0.3627459846409484,0.046130385055280214,0.623175965665236,0.6877414568573845,0.25,0.6554307116104869,0.30042918454935624,0.4120070629782225,1165.0,15738.0,534.0
robust_seed_29,GaussNoise,1,5.0,car,0.4524473251405502,0.6761438544888481,0.1176995243128964,0.7657425316999785,0.7964648571961693,0.25,0.7621371692781916,0.6376531270148291,0.6943599344722677,4653.0,30272.0,3893.0
robust_seed_29,GaussNoise,1,5.0,motorcycle,0.1287725889919482,0.2783124554610177,0.07789473684210527,0.4966442953020134,0.7039923213472465,0.25,0.425531914893617,0.2684563758389262,0.3292181069958848,149.0,950.0,94.0
robust_seed_29,GaussNoise,1,5.0,bus,0.40434066049786893,0.5223221484033833,0.05695142378559464,0.6938775510204082,0.841459086451914,0.25,0.6153846153846154,0.4897959183673469,0.5454545454545454,98.0,1194.0,78.0
robust_seed_29,GaussNoise,1,5.0,train,0.13053571043002718,0.3007625762576258,0.017241379310344827,0.6086956521739131,0.7231023372473794,0.25,0.4666666666666667,0.30434782608695654,0.3684210526315789,23.0,812.0,15.0
robust_seed_29,GaussNoise,1,5.0,truck,0.23761210335695476,0.3253323087771892,0.04424778761061947,0.4838709677419355,0.8181259143795647,0.25,0.6511627906976745,0.3010752688172043,0.411764705882353,93.0,1017.0,43.0
pretrained,GaussNoise,2,10.0,person,0.1490444532654444,0.2818560457365922,0.06371473946910686,0.4963181148748159,0.7154465534301084,0.25,0.6436420722135008,0.24153166421207659,0.3512529449560934,3395.0,26446.0,1274.0
pretrained,GaussNoise,2,10.0,bicycle,0.09423224243373789,0.18860342808318323,0.053592601375385344,0.38798283261802574,0.6830499159506672,0.25,0.6137184115523465,0.1459227467811159,0.2357836338418863,1165.0,8434.0,277.0
pretrained,GaussNoise,2,10.0,car,0.3307037510493738,0.5294683038874336,0.0829092509559046,0.6477541371158393,0.7663190004310695,0.25,0.8292172457095018,0.42574683000214913,0.562624254473161,4653.0,36353.0,2389.0
pretrained,GaussNoise,2,10.0,motorcycle,0.049918051531986044,0.10759917586204618,0.07142857142857142,0.2550335570469799,0.6980339696320063,0.25,0.5882352941176471,0.06711409395973154,0.12048192771084336,149.0,532.0,17.0
pretrained,GaussNoise,2,10.0,bus,0.2753529122531767,0.33859235979504754,0.035667963683527884,0.5612244897959183,0.8515310598100987,0.25,0.53125,0.3469387755102041,0.4197530864197531,98.0,1542.0,64.0
pretrained,GaussNoise,2,10.0,train,0.03269048992277868,0.11386138613861387,0.015384615384615385,0.21739130434782608,0.696723839419073,0.25,0.5,0.08695652173913043,0.14814814814814817,23.0,325.0,4.0
pretrained,GaussNoise,2,10.0,truck,0.1188933192737656,0.16285621002188866,0.02048857368006304,0.5591397849462365,0.7768544018383825,0.25,0.21311475409836064,0.27956989247311825,0.24186046511627904,93.0,2538.0,122.0
robust_seed_7,GaussNoise,2,10.0,person,0.20888213458207577,0.40546939489307005,0.05141176763775014,0.6076583210603829,0.7117262853643143,0.25,0.6659064994298746,0.34403534609720177,0.453680326276947,3395.0,40127.0,1754.0
robust_seed_7,GaussNoise,2,10.0,bicycle,0.14647870630511245,0.32013354247811965,0.03710843373493976,0.5948497854077254,0.6854559816992424,0.25,0.7178841309823678,0.2446351931330472,0.36491677336747763,1165.0,18675.0,397.0
robust_seed_7,GaussNoise,2,10.0,car,0.43707336339451963,0.6641431111160696,0.11088017635018108,0.756716097141629,0.7914306450335424,0.25,0.7535101404056163,0.6228239845261122,0.6819625838333923,4653.0,31755.0,3846.0
robust_seed_7,GaussNoise,2,10.0,motorcycle,0.09922172195923176,0.25872010565529524,0.08603491271820449,0.46308724832214765,0.6851290588876938,0.25,0.49206349206349204,0.2080536912751678,0.29245283018867924,149.0,802.0,63.0
robust_seed_7,GaussNoise,2,10.0,bus,0.36907049939442954,0.4796855323612182,0.0626808100289296,0.6632653061224489,0.8355268022080795,0.25,0.625,0.40816326530612246,0.4938271604938272,98.0,1037.0,64.0
robust_seed_7,GaussNoise,2,10.0,train,0.136779415922461,0.24847505626168234,0.0255863539445629,0.5217391304347826,0.7396919607563578,0.25,0.38461538461538464,0.21739130434782608,0.27777777777777773,23.0,469.0,13.0
robust_seed_7,GaussNoise,2,10.0,truck,0.21333834717593336,0.30650321113256446,0.04003813155386082,0.45161290322580644,0.7969621504649202,0.25,0.5510204081632653,0.2903225806451613,0.3802816901408451,93.0,1049.0,49.0
robust_seed_17,GaussNoise,2,10.0,person,0.21301141281434063,0.42054208862283016,0.05169815981227615,0.6164948453608248,0.7095528230183645,0.25,0.675424192665572,0.36347569955817377,0.47261585599387207,3395.0,40485.0,1827.0
robust_seed_17,GaussNoise,2,10.0,bicycle,0.14731488819797645,0.3205207592192089,0.04196606485115633,0.5965665236051502,0.6828581138569203,0.25,0.668859649122807,0.26180257510729615,0.3763109191856879,1165.0,16561.0,456.0
robust_seed_17,GaussNoise,2,10.0,car,0.44251140126945615,0.6691026135957866,0.10443465491923641,0.7642381259402536,0.7926765149672769,0.25,0.7461656441717791,0.627337201805287,0.6816112084063047,4653.0,34050.0,3912.0
robust_seed_17,GaussNoise,2,10.0,motorcycle,0.10371391619080991,0.2457890979840145,0.08025477707006369,0.4228187919463087,0.7061921728636107,0.25,0.45569620253164556,0.24161073825503357,0.31578947368421056,149.0,785.0,79.0
robust_seed_17,GaussNoise,2,10.0,bus,0.4105040060007428,0.5234395650846347,0.0757238307349666,0.6938775510204082,0.8333976293881524,0.25,0.6666666666666666,0.46938775510204084,0.5508982035928144,98.0,898.0,69.0
robust_seed_17,GaussNoise,2,10.0,train,0.15729698519617633,0.3081472046576731,0.014652014652014652,0.5217391304347826,0.6904271765506614,0.25,0.5454545454545454,0.2608695652173913,0.3529411764705882,23.0,819.0,11.0
robust_seed_17,GaussNoise,2,10.0,truck,0.23333480474337587,0.32559194996763785,0.03637660485021398,0.5483870967741935,0.7821937425966944,0.25,0.58,0.3118279569892473,0.40559440559440557,93.0,1402.0,50.0
robust_seed_29,GaussNoise,2,10.0,person,0.21973690119405553,0.42422036066612284,0.05461089088253703,0.6167893961708395,0.7167706917231603,0.25,0.6645669291338583,0.3729013254786451,0.4777358490566038,3395.0,38344.0,1905.0
robust_seed_29,GaussNoise,2,10.0,bicycle,0.15129908361902722,0.32508751055372037,0.0419125250927672,0.5914163090128756,0.685093631907078,0.25,0.6492693110647182,0.2669527896995708,0.37834549878345497,1165.0,16439.0,479.0
robust_seed_29,GaussNoise,2,10.0,car,0.44362668664862587,0.6684884074697252,0.11338951010861555,0.7605845690952074,0.7928474751363823,0.25,0.7523957523957524,0.6243283902858371,0.6824054498473103,4653.0,31211.0,3861.0
robust_seed_29,GaussNoise,2,10.0,motorcycle,0.11504302546194875,0.2703943678476988,0.07341269841269842,0.4966442953020134,0.6964274585403102,0.25,0.42424242424242425,0.28187919463087246,0.3387096774193548,149.0,1008.0,99.0
robust_seed_29,GaussNoise,2,10.0,bus,0.38777490924853747,0.5066913436707098,0.05550883095037847,0.673469387755102,0.8309077035030202,0.25,0.618421052631579,0.47959183673469385,0.5402298850574713,98.0,1189.0,76.0
robust_seed_29,GaussNoise,2,10.0,train,0.1517648586425922,0.33280562668170294,0.019011406844106463,0.6521739130434783,0.7099243651695596,0.25,0.5384615384615384,0.30434782608695654,0.3888888888888889,23.0,789.0,13.0
robust_seed_29,GaussNoise,2,10.0,truck,0.215794798791037,0.3000550676651388,0.045933014354066985,0.5161290322580645,0.8049218344088049,0.25,0.625,0.26881720430107525,0.37593984962406013,93.0,1045.0,40.0
pretrained,GaussNoise,3,20.0,person,0.11797523647695692,0.23411776066346343,0.058647798742138366,0.4394698085419735,0.7011145916644572,0.25,0.6663101604278074,0.18350515463917524,0.28775981524249417,3395.0,25440.0,935.0
pretrained,GaussNoise,3,20.0,bicycle,0.06789038206228269,0.13427090410317835,0.04394095434260213,0.3296137339055794,0.6774499689683425,0.25,0.6153846153846154,0.08927038626609442,0.15592203898050974,1165.0,8739.0,169.0
pretrained,GaussNoise,3,20.0,car,0.2988415642337099,0.4899748549340799,0.06464547459401662,0.6236836449602408,0.7570435912468937,0.25,0.8522954091816367,0.36707500537287774,0.5131440588853838,4653.0,44891.0,2004.0
pretrained,GaussNoise,3,20.0,motorcycle,0.03702072843811315,0.08532610841236588,0.06694560669456066,0.21476510067114093,0.6447658256197084,0.25,0.4444444444444444,0.026845637583892617,0.05063291139240506,149.0,478.0,9.0
pretrained,GaussNoise,3,20.0,bus,0.11494448546485034,0.1441059024972438,0.033112582781456956,0.35714285714285715,0.8128986317770159,0.25,0.5172413793103449,0.15306122448979592,0.2362204724409449,98.0,1057.0,29.0
pretrained,GaussNoise,3,20.0,train,0.021512946381903864,0.07596860526388773,0.008438818565400843,0.17391304347826086,0.6806847291704934,0.25,0.5,0.043478260869565216,0.08,23.0,474.0,2.0
pretrained,GaussNoise,3,20.0,truck,0.07802631466519773,0.10927078221140164,0.015772870662460567,0.4838709677419355,0.7836434364454589,0.25,0.18382352941176472,0.26881720430107525,0.2183406113537118,93.0,2853.0,136.0
robust_seed_7,GaussNoise,3,20.0,person,0.17615214948887264,0.35409434641972737,0.044225763733503815,0.5705449189985272,0.701506656322158,0.25,0.6711499663752521,0.2939617083946981,0.40884883244571896,3395.0,43798.0,1487.0
robust_seed_7,GaussNoise,3,20.0,bicycle,0.1254746472573594,0.2696601489161166,0.03196798260783636,0.5553648068669528,0.6753826558975439,0.25,0.7216828478964401,0.19141630901287554,0.30257801899592945,1165.0,20239.0,309.0
robust_seed_7,GaussNoise,3,20.0,car,0.4213119553407988,0.6458397966928924,0.09767389019852879,0.7390930582419944,0.7868827193263466,0.25,0.7516059957173448,0.6034816247582205,0.6694480867803075,4653.0,35209.0,3736.0
robust_seed_7,GaussNoise,3,20.0,motorcycle,0.08883899512518953,0.19915253273809325,0.07328605200945626,0.4161073825503356,0.6961109770802644,0.25,0.5,0.18791946308724833,0.2731707317073171,149.0,846.0,56.0
robust_seed_7,GaussNoise,3,20.0,bus,0.3439147917881242,0.47123376280545104,0.060546875,0.6326530612244898,0.8164959539314096,0.25,0.6610169491525424,0.3979591836734694,0.4968152866242038,98.0,1024.0,59.0
robust_seed_7,GaussNoise,3,20.0,train,0.14189556922984692,0.2222766180007752,0.02536997885835095,0.5217391304347826,0.7621609834958659,0.25,0.38461538461538464,0.21739130434782608,0.27777777777777773,23.0,473.0,13.0
robust_seed_7,GaussNoise,3,20.0,truck,0.19670742699399055,0.2874932124010197,0.0374331550802139,0.45161290322580644,0.7788672481070597,0.25,0.5853658536585366,0.25806451612903225,0.35820895522388063,93.0,1122.0,41.0
robust_seed_17,GaussNoise,3,20.0,person,0.18751261019263338,0.37891198939712867,0.045548092362665944,0.5932253313696613,0.7020943988974137,0.25,0.654144305307096,0.32312223858615613,0.43257097791798105,3395.0,44217.0,1677.0
robust_seed_17,GaussNoise,3,20.0,bicycle,0.1265579076032198,0.27907525267016997,0.03603451192691592,0.5484978540772533,0.6764038214869585,0.25,0.6912568306010929,0.21716738197424892,0.33050293925538865,1165.0,17733.0,366.0
robust_seed_17,GaussNoise,3,20.0,car,0.4236177511343553,0.6487418301429693,0.09228333992876929,0.75177304964539,0.7876920042136636,0.25,0.7373500260824204,0.607565011820331,0.6661953576057499,4653.0,37905.0,3834.0
robust_seed_17,GaussNoise,3,20.0,motorcycle,0.07841667597308702,0.1936872123189352,0.05970149253731343,0.348993288590604,0.7025952496834855,0.25,0.41975308641975306,0.22818791946308725,0.2956521739130435,149.0,871.0,81.0
robust_seed_17,GaussNoise,3,20.0,bus,0.3651838341826096,0.4764569975745365,0.06912442396313365,0.6122448979591837,0.8324193248606968,0.25,0.75,0.42857142857142855,0.5454545454545454,98.0,868.0,56.0
robust_seed_17,GaussNoise,3,20.0,train,0.17083014847669556,0.3069178972773508,0.012587412587412588,0.391304347826087,0.7669816608030504,0.25,0.5454545454545454,0.2608695652173913,0.3529411764705882,23.0,715.0,11.0
robust_seed_17,GaussNoise,3,20.0,truck,0.22231141125781254,0.3016216993569838,0.0329512893982808,0.4946236559139785,0.7845941157824114,0.25,0.5087719298245614,0.3118279569892473,0.38666666666666666,93.0,1396.0,57.0
robust_seed_29,GaussNoise,3,20.0,person,0.1930361562238494,0.381790139343078,0.048657187993680885,0.5896907216494846,0.7065083115472106,0.25,0.6723404255319149,0.32577319587628867,0.4388888888888889,3395.0,41145.0,1645.0
robust_seed_29,GaussNoise,3,20.0,bicycle,0.1246672475106689,0.28005453091785154,0.03553467808786958,0.551931330472103,0.6760841668575297,0.25,0.6580310880829016,0.21802575107296138,0.32753062540296585,1165.0,18095.0,386.0
robust_seed_29,GaussNoise,3,20.0,car,0.4250345982811238,0.6475576524692804,0.09991644818346826,0.7453255963894262,0.788961689954375,0.25,0.7538296156947057,0.6028368794326241,0.669930737998567,4653.0,34709.0,3721.0
robust_seed_29,GaussNoise,3,20.0,motorcycle,0.08976623161854606,0.2199352398045563,0.06376811594202898,0.4429530201342282,0.6931785093524044,0.25,0.4675324675324675,0.24161073825503357,0.3185840707964602,149.0,1035.0,77.0
robust_seed_29,GaussNoise,3,20.0,bus,0.37153045140400487,0.4864477521294688,0.05185185185185185,0.6428571428571429,0.8290456341049194,0.25,0.6527777777777778,0.47959183673469385,0.5529411764705882,98.0,1215.0,72.0
robust_seed_29,GaussNoise,3,20.0,train,0.11513099147806438,0.24730494365406902,0.015815085158150853,0.5652173913043478,0.6980376637726291,0.25,0.42857142857142855,0.2608695652173913,0.3243243243243243,23.0,822.0,14.0
robust_seed_29,GaussNoise,3,20.0,truck,0.20377390344403676,0.2906559726159265,0.04091341579448145,0.46236559139784944,0.7939813231575656,0.25,0.696969696969697,0.24731182795698925,0.36507936507936506,93.0,1051.0,33.0
pretrained,GaussNoise,4,35.0,person,0.06899312381817513,0.13668661282503305,0.04584410284315059,0.29779086892488954,0.689664564238852,0.25,0.702355460385439,0.09661266568483064,0.16986017607457277,3395.0,22053.0,467.0
pretrained,GaussNoise,4,35.0,bicycle,0.02593736569103175,0.0484696081122238,0.040995607613469986,0.14420600858369098,0.6586720912214334,0.25,0.723404255319149,0.029184549356223177,0.056105610561056105,1165.0,4098.0,47.0
pretrained,GaussNoise,4,35.0,car,0.20466417419835503,0.35224198417415087,0.057141555216331366,0.5390070921985816,0.7302724374952566,0.25,0.901593252108716,0.20674833440790888,0.33636363636363636,4653.0,43891.0,1067.0
pretrained,GaussNoise,4,35.0,motorcycle,0.021001210506667985,0.051055555918027386,0.039473684210526314,0.12080536912751678,0.659614663180002,0.25,0.6,0.020134228187919462,0.03896103896103896,149.0,456.0,5.0
pretrained,GaussNoise,4,35.0,bus,0.048931923420853916,0.07587379945574253,0.05144694533762058,0.16326530612244897,0.7739906515488086,0.25,1.0,0.04081632653061224,0.07843137254901959,98.0,311.0,4.0
pretrained,GaussNoise,4,35.0,train,0.020843956917673535,0.06179416033813238,0.007042253521126761,0.2608695652173913,0.650579434206622,0.25,0.5,0.043478260869565216,0.08,23.0,852.0,2.0
pretrained,GaussNoise,4,35.0,truck,0.03845196987455481,0.05067454675282189,0.007495069033530572,0.40860215053763443,0.7574331072822654,0.25,0.10077519379844961,0.13978494623655913,0.11711711711711711,93.0,5070.0,129.0
robust_seed_7,GaussNoise,4,35.0,person,0.1345872873219764,0.2774335205680518,0.03468037339005081,0.5187039764359352,0.687854073762177,0.25,0.6332781456953642,0.22533136966126657,0.332391918314143,3395.0,50778.0,1208.0
robust_seed_7,GaussNoise,4,35.0,bicycle,0.08919142523603119,0.192098906066024,0.024536312849162013,0.47124463519313303,0.6655521128720321,0.25,0.6940639269406392,0.13047210300429185,0.21965317919075145,1165.0,22375.0,219.0
robust_seed_7,GaussNoise,4,35.0,car,0.3854404602128232,0.6113832117204568,0.0824719541468672,0.7236191704276811,0.772928033135034,0.25,0.7375489647453833,0.5665162260906942,0.6408168226571046,4653.0,40826.0,3574.0
robust_seed_7,GaussNoise,4,35.0,motorcycle,0.06209572083341156,0.15779859927051182,0.0597165991902834,0.3959731543624161,0.6671075930882369,0.25,0.43333333333333335,0.174496644295302,0.24880382775119617,149.0,988.0,60.0
robust_seed_7,GaussNoise,4,35.0,bus,0.29294385018571745,0.385243432735608,0.06091370558375635,0.6122448979591837,0.8026908711172472,0.25,0.6521739130434783,0.30612244897959184,0.4166666666666667,98.0,985.0,46.0
robust_seed_7,GaussNoise,4,35.0,train,0.10410206864167189,0.19323156711814735,0.022448979591836733,0.4782608695652174,0.7188667187736699,0.25,0.3125,0.21739130434782608,0.2564102564102564,23.0,490.0,16.0
robust_seed_7,GaussNoise,4,35.0,truck,0.16809034780219903,0.24932771720869312,0.030837004405286344,0.3763440860215054,0.7954602282948091,0.25,0.5945945945945946,0.23655913978494625,0.33846153846153854,93.0,1135.0,37.0
robust_seed_17,GaussNoise,4,35.0,person,0.1461393037356037,0.3027892310361645,0.03617115130127922,0.5313696612665685,0.6930437025225663,0.25,0.6055668703326544,0.262739322533137,0.3664749383730485,3395.0,49874.0,1473.0
robust_seed_17,GaussNoise,4,35.0,bicycle,0.08713206292908801,0.2015595615552316,0.02954557339329603,0.48497854077253216,0.6622227099039568,0.25,0.6392156862745098,0.13991416309012875,0.2295774647887324,1165.0,19123.0,255.0
robust_seed_17,GaussNoise,4,35.0,car,0.38928280698603,0.6187283808058807,0.07562708102108769,0.7322157747689663,0.7741326544403179,0.25,0.7099920906933825,0.5787663872770256,0.6376983187307601,4653.0,45050.0,3793.0
robust_seed_17,GaussNoise,4,35.0,motorcycle,0.07939806518749806,0.17242427966658294,0.05616850551654965,0.37583892617449666,0.697130044497462,0.25,0.4025974025974026,0.2080536912751678,0.2743362831858407,149.0,997.0,77.0
robust_seed_17,GaussNoise,4,35.0,bus,0.3434611300055278,0.4603962527762662,0.06916764361078546,0.6020408163265306,0.825131627042561,0.25,0.6607142857142857,0.37755102040816324,0.4805194805194805,98.0,853.0,56.0
robust_seed_17,GaussNoise,4,35.0,train,0.10663001822597909,0.17948490784077195,0.012622720897615708,0.391304347826087,0.7014299403188793,0.25,0.4,0.17391304347826086,0.24242424242424243,23.0,713.0,10.0
robust_seed_17,GaussNoise,4,35.0,truck,0.19830863236586058,0.28004195377134045,0.02772002772002772,0.43010752688172044,0.8010391926103001,0.25,0.4727272727272727,0.27956989247311825,0.35135135135135137,93.0,1443.0,55.0
robust_seed_29,GaussNoise,4,35.0,person,0.14842534909674598,0.3051613643410195,0.03889455302718063,0.5281296023564065,0.6926038206964882,0.25,0.6378689704823615,0.2609720176730486,0.37040133779264217,3395.0,46099.0,1389.0
robust_seed_29,GaussNoise,4,35.0,bicycle,0.09209254298178948,0.21022721389429694,0.027461805720812908,0.49527896995708154,0.6591459939306136,0.25,0.6191950464396285,0.17167381974248927,0.26881720430107525,1165.0,21011.0,323.0
robust_seed_29,GaussNoise,4,35.0,car,0.39002874176550945,0.6154163695700684,0.08238236293886272,0.7292069632495164,0.7745099553495859,0.25,0.7375277161862528,0.5718891038039974,0.6442319331800025,4653.0,41186.0,3608.0
robust_seed_29,GaussNoise,4,35.0,motorcycle,0.07120096865124428,0.15669163869506073,0.05137289636846767,0.38926174496644295,0.6767220840772299,0.25,0.3493975903614458,0.19463087248322147,0.25000000000000006,149.0,1129.0,83.0
robust_seed_29,GaussNoise,4,35.0,bus,0.3283075578440532,0.4321729990283062,0.04773082942097027,0.6224489795918368,0.8268404357312696,0.25,0.5735294117647058,0.3979591836734694,0.4698795180722891,98.0,1278.0,68.0
robust_seed_29,GaussNoise,4,35.0,train,0.15437940051784926,0.3807985276139555,0.012150668286755772,0.43478260869565216,0.6963293846482709,0.25,0.42857142857142855,0.391304347826087,0.4090909090909091,23.0,823.0,21.0
robust_seed_29,GaussNoise,4,35.0,truck,0.19911827662776677,0.27424346526745463,0.029641185647425898,0.40860215053763443,0.8145186950700655,0.25,0.6666666666666666,0.25806451612903225,0.37209302325581395,93.0,1282.0,36.0
pretrained,GaussNoise,5,50.0,person,0.03790655878979063,0.07874321824389535,0.03661240260974219,0.17025036818851252,0.6751750808916454,0.25,0.7488372093023256,0.04742268041237113,0.08919667590027702,3395.0,15787.0,215.0
pretrained,GaussNoise,5,50.0,bicycle,0.010440505373680768,0.014164303791563715,0.04398148148148148,0.03261802575107296,0.6563929261382392,0.25,1.0,0.005150214592274678,0.010247651579846286,1165.0,864.0,6.0
pretrained,GaussNoise,5,50.0,car,0.0962233274074564,0.17350999305112144,0.06312318137730359,0.3496668815817752,0.7120997171381204,0.25,0.9002624671916011,0.07371588222652052,0.13627334127930074,4653.0,25775.0,381.0
pretrained,GaussNoise,5,50.0,motorcycle,0.0054713010983638045,0.01628773988509962,0.046511627906976744,0.040268456375838924,0.6192161576179441,0.25,0.0,0.0,0.0,149.0,129.0,0.0
pretrained,GaussNoise,5,50.0,bus,0.017851915626345242,0.023934567369780453,0.07017543859649122,0.04081632653061224,0.7478982424697641,0.25,0.0,0.0,0.0,98.0,57.0,0.0
