distortion,level,condition,class_name,map_50_95,ap_50,precision_50,recall_50,mean_matched_iou_50,gt_count,prediction_count
GaussNoise,50.0,distorted,train,,,0.0,0.0,0.0,0.0,7.0
GaussNoise,50.0,distorted,truck,0.2854785478547855,0.5874587458745875,0.08,1.0,0.6970201813895025,2.0,25.0
GaussNoise,50.0,restored,person,0.14426229739580496,0.30505133234557674,0.04953560371517028,0.5517241379310345,0.6785121077111483,29.0,323.0
GaussNoise,50.0,restored,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,39.0
GaussNoise,50.0,restored,car,0.24418392019461913,0.4616184730681372,0.06357388316151202,0.6727272727272727,0.71755961993838,55.0,582.0
GaussNoise,50.0,restored,motorcycle,,,0.0,0.0,0.0,0.0,17.0
GaussNoise,50.0,restored,bus,,,0.0,0.0,0.0,0.0,6.0
GaussNoise,50.0,restored,train,,,0.0,0.0,0.0,0.0,1.0
GaussNoise,50.0,restored,truck,0.32186468646864685,0.8349834983498351,0.07407407407407407,1.0,0.5787376998559579,2.0,27.0
SevereJPEG,80.0,distorted,person,0.2304433415637214,0.40120097016880524,0.07196969696969698,0.6551724137931034,0.7081264789518465,29.0,264.0
SevereJPEG,80.0,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,12.0
SevereJPEG,80.0,distorted,car,0.37798150709821793,0.5710551776558486,0.08167770419426049,0.6727272727272727,0.7716290176904249,55.0,453.0
SevereJPEG,80.0,distorted,motorcycle,,,0.0,0.0,0.0,0.0,3.0
SevereJPEG,80.0,distorted,bus,,,0.0,0.0,0.0,0.0,9.0
SevereJPEG,80.0,distorted,train,,,0.0,0.0,0.0,0.0,2.0
SevereJPEG,80.0,distorted,truck,0.535926449787836,1.0,0.05405405405405406,1.0,0.7644456865212581,2.0,37.0
SevereJPEG,80.0,restored,person,0.22227878438852539,0.37822228408228825,0.06818181818181818,0.6206896551724138,0.7114068457217451,29.0,264.0
SevereJPEG,80.0,restored,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,12.0
SevereJPEG,80.0,restored,car,0.37348429702900204,0.5603725495326543,0.08089887640449438,0.6545454545454545,0.7729092211748457,55.0,445.0
SevereJPEG,80.0,restored,motorcycle,,,0.0,0.0,0.0,0.0,4.0
SevereJPEG,80.0,restored,bus,,,0.0,0.0,0.0,0.0,7.0
SevereJPEG,80.0,restored,train,,,0.0,0.0,0.0,0.0,2.0
SevereJPEG,80.0,restored,truck,0.5594959495949594,1.0,0.0625,1.0,0.7818087313433487,2.0,32.0
SevereJPEG,60.0,distorted,person,0.20883244419219596,0.37713173855517024,0.06498194945848375,0.6206896551724138,0.7141226107744609,29.0,277.0
SevereJPEG,60.0,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,14.0
SevereJPEG,60.0,distorted,car,0.36786038091957507,0.595533341185182,0.08676789587852494,0.7272727272727273,0.7566212488591834,55.0,461.0
SevereJPEG,60.0,distorted,motorcycle,,,0.0,0.0,0.0,0.0,4.0
SevereJPEG,60.0,distorted,bus,,,0.0,0.0,0.0,0.0,5.0
SevereJPEG,60.0,distorted,train,,,0.0,0.0,0.0,0.0,3.0
SevereJPEG,60.0,distorted,truck,0.5252475247524753,1.0,0.05555555555555555,1.0,0.7485249820931192,2.0,36.0
SevereJPEG,60.0,restored,person,0.2029379608009842,0.34868012044238,0.06037735849056604,0.5517241379310345,0.7350211478837768,29.0,265.0
SevereJPEG,60.0,restored,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,15.0
SevereJPEG,60.0,restored,car,0.37036061323070574,0.5776042888632141,0.08714596949891068,0.7272727272727273,0.7493857920724111,55.0,459.0
SevereJPEG,60.0,restored,motorcycle,,,0.0,0.0,0.0,0.0,4.0
SevereJPEG,60.0,restored,bus,,,0.0,0.0,0.0,0.0,4.0
SevereJPEG,60.0,restored,train,,,0.0,0.0,0.0,0.0,2.0
SevereJPEG,60.0,restored,truck,0.5657273419649658,1.0,0.058823529411764705,1.0,0.7686082229391666,2.0,34.0
SevereJPEG,40.0,distorted,person,0.20291857972386795,0.364099709882764,0.057432432432432436,0.5862068965517241,0.7233254715075169,29.0,296.0
SevereJPEG,40.0,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,14.0
SevereJPEG,40.0,distorted,car,0.3801829160664301,0.5830873620415379,0.0824295010845987,0.6909090909090909,0.7602749184638837,55.0,461.0
SevereJPEG,40.0,distorted,motorcycle,,,0.0,0.0,0.0,0.0,5.0
SevereJPEG,40.0,distorted,bus,,,0.0,0.0,0.0,0.0,7.0
SevereJPEG,40.0,distorted,train,,,0.0,0.0,0.0,0.0,1.0
SevereJPEG,40.0,distorted,truck,0.5504950495049504,1.0,0.05,1.0,0.7970709816859471,2.0,40.0
SevereJPEG,40.0,restored,person,0.2086732097415779,0.34763367273934465,0.05964912280701754,0.5862068965517241,0.7179416298129154,29.0,285.0
SevereJPEG,40.0,restored,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,16.0
SevereJPEG,40.0,restored,car,0.3656625426002619,0.5580506502065607,0.08428246013667426,0.6727272727272727,0.761293877056794,55.0,439.0
SevereJPEG,40.0,restored,motorcycle,,,0.0,0.0,0.0,0.0,4.0
SevereJPEG,40.0,restored,bus,,,0.0,0.0,0.0,0.0,7.0
SevereJPEG,40.0,restored,train,,,0.0,0.0,0.0,0.0,1.0
SevereJPEG,40.0,restored,truck,0.5757425742574258,1.0,0.058823529411764705,1.0,0.804016480944967,2.0,34.0
SevereJPEG,20.0,distorted,person,0.2076497245209671,0.3590020213020413,0.05964912280701754,0.5862068965517241,0.7395314527245785,29.0,285.0
SevereJPEG,20.0,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,12.0
SevereJPEG,20.0,distorted,car,0.36689160062684917,0.5614610294134361,0.07414829659318638,0.6727272727272727,0.7695400229008857,55.0,499.0
SevereJPEG,20.0,distorted,motorcycle,,,0.0,0.0,0.0,0.0,7.0
SevereJPEG,20.0,distorted,bus,,,0.0,0.0,0.0,0.0,11.0
SevereJPEG,20.0,distorted,train,,,0.0,0.0,0.0,0.0,1.0
SevereJPEG,20.0,distorted,truck,0.5252475247524753,1.0,0.043478260869565216,1.0,0.7489050238301183,2.0,46.0
SevereJPEG,20.0,restored,person,0.20888762550684353,0.3563983657690552,0.05947955390334572,0.5517241379310345,0.7449043684408276,29.0,269.0
SevereJPEG,20.0,restored,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,10.0
SevereJPEG,20.0,restored,car,0.362775096152134,0.5583878159518214,0.07933194154488518,0.6909090909090909,0.767435638043154,55.0,479.0
SevereJPEG,20.0,restored,motorcycle,,,0.0,0.0,0.0,0.0,7.0
SevereJPEG,20.0,restored,bus,,,0.0,0.0,0.0,0.0,8.0
SevereJPEG,20.0,restored,train,,,0.0,0.0,0.0,0.0,0.0
SevereJPEG,20.0,restored,truck,0.4884188418841884,1.0,0.04878048780487805,1.0,0.6789539985061475,2.0,41.0
SevereJPEG,5.0,distorted,person,0.16960277505841828,0.25836325332938154,0.0425531914893617,0.4827586206896552,0.7202789336693042,29.0,329.0
SevereJPEG,5.0,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,6.0
SevereJPEG,5.0,distorted,car,0.2743463002581485,0.4871680237144782,0.06581352833638025,0.6545454545454545,0.7413651934380683,55.0,547.0
SevereJPEG,5.0,distorted,motorcycle,,,0.0,0.0,0.0,0.0,8.0
SevereJPEG,5.0,distorted,bus,,,0.0,0.0,0.0,0.0,19.0
SevereJPEG,5.0,distorted,train,,,0.0,0.0,0.0,0.0,3.0
SevereJPEG,5.0,distorted,truck,0.3243124312431243,0.6149614961496149,0.022988505747126436,1.0,0.8051163514549129,2.0,87.0
SevereJPEG,5.0,restored,person,0.1510339259822727,0.23272495174045707,0.03987730061349693,0.4482758620689655,0.7415462459962961,29.0,326.0
SevereJPEG,5.0,restored,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,6.0
SevereJPEG,5.0,restored,car,0.2715122435331406,0.47058950766739416,0.06343283582089553,0.6181818181818182,0.74866921959463,55.0,536.0
SevereJPEG,5.0,restored,motorcycle,,,0.0,0.0,0.0,0.0,10.0
SevereJPEG,5.0,restored,bus,,,0.0,0.0,0.0,0.0,19.0
SevereJPEG,5.0,restored,train,,,0.0,0.0,0.0,0.0,2.0
SevereJPEG,5.0,restored,truck,0.38985148514851486,0.6287128712871287,0.022727272727272728,1.0,0.8152287166221912,2.0,88.0
LowLight,0.8,distorted,person,0.22667405429139023,0.38976737239381054,0.07421875,0.6551724137931034,0.7071286927568997,29.0,256.0
LowLight,0.8,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,15.0
LowLight,0.8,distorted,car,0.3821052549199926,0.5788642745306245,0.0835214446952596,0.6727272727272727,0.7736433983793246,55.0,443.0
LowLight,0.8,distorted,motorcycle,,,0.0,0.0,0.0,0.0,3.0
LowLight,0.8,distorted,bus,,,0.0,0.0,0.0,0.0,7.0
LowLight,0.8,distorted,train,,,0.0,0.0,0.0,0.0,1.0
LowLight,0.8,distorted,truck,0.5504950495049504,1.0,0.0625,1.0,0.7779070564695237,2.0,32.0
LowLight,0.8,restored,person,0.23549198420128334,0.41791873414508335,0.07421875,0.6551724137931034,0.7313541796937523,29.0,256.0
LowLight,0.8,restored,bicycle,0.003217821782178218,0.008044554455445545,0.05555555555555555,0.125,0.6666345149128277,8.0,18.0
LowLight,0.8,restored,car,0.3895627451434288,0.5924220719102312,0.07421875,0.6909090909090909,0.7797573839202316,55.0,512.0
LowLight,0.8,restored,motorcycle,,,0.0,0.0,0.0,0.0,3.0
LowLight,0.8,restored,bus,,,0.0,0.0,0.0,0.0,11.0
LowLight,0.8,restored,train,,,0.0,0.0,0.0,0.0,0.0
LowLight,0.8,restored,truck,0.5068142108328479,1.0,0.045454545454545456,1.0,0.7583753066751759,2.0,44.0
LowLight,0.6,distorted,person,0.22301257398795116,0.3936799689922081,0.06896551724137931,0.6206896551724138,0.7043274608010396,29.0,261.0
LowLight,0.6,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,16.0
LowLight,0.6,distorted,car,0.367644430370812,0.5477037308242324,0.08083140877598152,0.6363636363636364,0.7768713561438593,55.0,433.0
LowLight,0.6,distorted,motorcycle,,,0.0,0.0,0.0,0.0,3.0
LowLight,0.6,distorted,bus,,,0.0,0.0,0.0,0.0,4.0
LowLight,0.6,distorted,train,,,0.0,0.0,0.0,0.0,2.0
LowLight,0.6,distorted,truck,0.5504950495049504,1.0,0.05714285714285714,1.0,0.7852483019387821,2.0,35.0
LowLight,0.6,restored,person,0.23445320075848214,0.41092714231653577,0.07307692307692308,0.6551724137931034,0.7243456862997234,29.0,260.0
LowLight,0.6,restored,bicycle,0.003217821782178218,0.006435643564356436,0.05,0.125,0.7097212125516429,8.0,20.0
LowLight,0.6,restored,car,0.3931142298012033,0.6190800748947416,0.07677165354330709,0.7090909090909091,0.7647288518762613,55.0,508.0
LowLight,0.6,restored,motorcycle,,,0.0,0.0,0.0,0.0,1.0
LowLight,0.6,restored,bus,,,0.0,0.0,0.0,0.0,13.0
LowLight,0.6,restored,train,,,0.0,0.0,0.0,0.0,0.0
LowLight,0.6,restored,truck,0.5078977665208381,1.0,0.045454545454545456,1.0,0.7656778059921235,2.0,44.0
LowLight,0.4,distorted,person,0.2051213465731791,0.3449841224723976,0.06837606837606838,0.5517241379310345,0.7256680948015779,29.0,234.0
LowLight,0.4,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,13.0
LowLight,0.4,distorted,car,0.3649247005559177,0.5529192870726448,0.08450704225352113,0.6545454545454545,0.7721293473787498,55.0,426.0
LowLight,0.4,distorted,motorcycle,,,0.0,0.0,0.0,0.0,3.0
LowLight,0.4,distorted,bus,,,0.0,0.0,0.0,0.0,2.0
LowLight,0.4,distorted,train,,,0.0,0.0,0.0,0.0,3.0
LowLight,0.4,distorted,truck,0.6252475247524752,1.0,0.06896551724137931,1.0,0.7884065652112153,2.0,29.0
LowLight,0.4,restored,person,0.23663545207076794,0.41032358946453446,0.07307692307692308,0.6551724137931034,0.7302653317503619,29.0,260.0
LowLight,0.4,restored,bicycle,0.0029252925292529252,0.0058505850585058505,0.043478260869565216,0.125,0.7344982898843134,8.0,23.0
LowLight,0.4,restored,car,0.3874551618980341,0.6096425612979022,0.07952286282306163,0.7272727272727273,0.758853443487696,55.0,503.0
LowLight,0.4,restored,motorcycle,,,0.0,0.0,0.0,0.0,3.0
LowLight,0.4,restored,bus,,,0.0,0.0,0.0,0.0,11.0
LowLight,0.4,restored,train,,,0.0,0.0,0.0,0.0,1.0
LowLight,0.4,restored,truck,0.5097262667443214,1.0,0.05405405405405406,1.0,0.7640697694448029,2.0,37.0
LowLight,0.25,distorted,person,0.18236480226144341,0.2949864744453994,0.06190476190476191,0.4482758620689655,0.7569370173758171,29.0,210.0
LowLight,0.25,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,12.0
LowLight,0.25,distorted,car,0.3549720386417258,0.5472608226234782,0.08144796380090498,0.6545454545454545,0.7686142992550477,55.0,442.0
LowLight,0.25,distorted,motorcycle,,,0.0,0.0,0.0,0.0,2.0
LowLight,0.25,distorted,bus,,,0.0,0.0,0.0,0.0,2.0
LowLight,0.25,distorted,train,,,0.0,0.0,0.0,0.0,4.0
LowLight,0.25,distorted,truck,0.5178217821782178,0.8349834983498351,0.07692307692307693,1.0,0.8060899671305115,2.0,26.0
LowLight,0.25,restored,person,0.24187949340453985,0.42065118719292155,0.07662835249042145,0.6896551724137931,0.725454473497737,29.0,261.0
LowLight,0.25,restored,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,23.0
LowLight,0.25,restored,car,0.3816959620182577,0.5983289537190773,0.07462686567164178,0.7272727272727273,0.7624487285866394,55.0,536.0
LowLight,0.25,restored,motorcycle,,,0.0,0.0,0.0,0.0,4.0
LowLight,0.25,restored,bus,,,0.0,0.0,0.0,0.0,9.0
LowLight,0.25,restored,train,,,0.0,0.0,0.0,0.0,1.0
LowLight,0.25,restored,truck,0.5113746258346765,1.0,0.045454545454545456,1.0,0.7693450894796416,2.0,44.0
LowLight,0.1,distorted,person,0.15816733697302549,0.2556954544323927,0.07017543859649122,0.41379310344827586,0.7636213565670343,29.0,171.0
LowLight,0.1,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,4.0
LowLight,0.1,distorted,car,0.2760627415925034,0.47744733572944204,0.06941838649155722,0.6727272727272727,0.7376960494549478,55.0,533.0
LowLight,0.1,distorted,motorcycle,,,0.0,0.0,0.0,0.0,0.0
LowLight,0.1,distorted,bus,,,0.0,0.0,0.0,0.0,3.0
LowLight,0.1,distorted,train,,,0.0,0.0,0.0,0.0,3.0
LowLight,0.1,distorted,truck,0.4343234323432344,0.8349834983498351,0.14285714285714285,1.0,0.768421109455047,2.0,14.0
LowLight,0.1,restored,person,0.23259453498319252,0.4154816703580203,0.06884057971014493,0.6551724137931034,0.7040390994853515,29.0,276.0
LowLight,0.1,restored,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,18.0
LowLight,0.1,restored,car,0.360476916137494,0.5607180430807114,0.07254901960784314,0.6727272727272727,0.7509488136027644,55.0,510.0
LowLight,0.1,restored,motorcycle,,,0.0,0.0,0.0,0.0,4.0
LowLight,0.1,restored,bus,,,0.0,0.0,0.0,0.0,7.0
LowLight,0.1,restored,train,,,0.0,0.0,0.0,0.0,3.0
LowLight,0.1,restored,truck,0.4211221122112212,0.8349834983498351,0.06060606060606061,1.0,0.7592385723790918,2.0,33.0
MotionBlur,3.0,distorted,person,0.2212047913891387,0.36933214295831107,0.06772908366533864,0.5862068965517241,0.7224261674027053,29.0,251.0
MotionBlur,3.0,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,12.0
MotionBlur,3.0,distorted,car,0.39065718275643285,0.6172908942619185,0.0819327731092437,0.7090909090909091,0.7637841360183625,55.0,476.0
MotionBlur,3.0,distorted,motorcycle,,,0.0,0.0,0.0,0.0,4.0
MotionBlur,3.0,distorted,bus,,,0.0,0.0,0.0,0.0,8.0
MotionBlur,3.0,distorted,train,,,0.0,0.0,0.0,0.0,1.0
MotionBlur,3.0,distorted,truck,0.5570957095709571,1.0,0.05128205128205128,1.0,0.7818452769815294,2.0,39.0
MotionBlur,3.0,restored,person,0.22114487259345425,0.37367728445893406,0.07058823529411765,0.6206896551724138,0.7206043861692173,29.0,255.0
MotionBlur,3.0,restored,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,11.0
MotionBlur,3.0,restored,car,0.38555926573232163,0.610673389556897,0.07975460122699386,0.7090909090909091,0.7621229318681375,55.0,489.0
MotionBlur,3.0,restored,motorcycle,,,0.0,0.0,0.0,0.0,4.0
MotionBlur,3.0,restored,bus,,,0.0,0.0,0.0,0.0,10.0
MotionBlur,3.0,restored,train,,,0.0,0.0,0.0,0.0,1.0
MotionBlur,3.0,restored,truck,0.5651135701805474,1.0,0.05,1.0,0.7776294764124603,2.0,40.0
MotionBlur,5.0,distorted,person,0.22036683812549923,0.38879714683861505,0.075,0.6206896551724138,0.7135778568419603,29.0,240.0
MotionBlur,5.0,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,11.0
MotionBlur,5.0,distorted,car,0.37169010415813053,0.6047784656179106,0.08506224066390042,0.7454545454545455,0.7474052326156078,55.0,482.0
MotionBlur,5.0,distorted,motorcycle,,,0.0,0.0,0.0,0.0,4.0
MotionBlur,5.0,distorted,bus,,,0.0,0.0,0.0,0.0,7.0
MotionBlur,5.0,distorted,train,,,0.0,0.0,0.0,0.0,1.0
MotionBlur,5.0,distorted,truck,0.5504950495049504,1.0,0.05263157894736842,1.0,0.7863245321905128,2.0,38.0
MotionBlur,5.0,restored,person,0.21529548998662218,0.39743647490096046,0.07317073170731707,0.6206896551724138,0.7095901401511092,29.0,246.0
MotionBlur,5.0,restored,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,11.0
MotionBlur,5.0,restored,car,0.37860410877887557,0.6160516890447145,0.0814663951120163,0.7272727272727273,0.7541762084132145,55.0,491.0
MotionBlur,5.0,restored,motorcycle,,,0.0,0.0,0.0,0.0,4.0
MotionBlur,5.0,restored,bus,,,0.0,0.0,0.0,0.0,6.0
MotionBlur,5.0,restored,train,,,0.0,0.0,0.0,0.0,1.0
MotionBlur,5.0,restored,truck,0.5504950495049504,1.0,0.04878048780487805,1.0,0.784469638690372,2.0,41.0
MotionBlur,9.0,distorted,person,0.2096510369488705,0.3450452082712622,0.06666666666666667,0.5172413793103449,0.7164779570757349,29.0,225.0
MotionBlur,9.0,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,7.0
MotionBlur,9.0,distorted,car,0.3815521952695521,0.615332100373936,0.0762081784386617,0.7454545454545455,0.7545606450721632,55.0,538.0
MotionBlur,9.0,distorted,motorcycle,,,0.0,0.0,0.0,0.0,7.0
MotionBlur,9.0,distorted,bus,,,0.0,0.0,0.0,0.0,7.0
MotionBlur,9.0,distorted,train,,,0.0,0.0,0.0,0.0,2.0
MotionBlur,9.0,distorted,truck,0.5782812896674283,1.0,0.05,1.0,0.7944063566618081,2.0,40.0
MotionBlur,9.0,restored,person,0.1993369850455269,0.3168765891367462,0.06465517241379311,0.5172413793103449,0.7097130189346033,29.0,232.0
MotionBlur,9.0,restored,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,7.0
MotionBlur,9.0,restored,car,0.38511305581221833,0.6100555465012892,0.06866197183098592,0.7090909090909091,0.7650106750230062,55.0,568.0
MotionBlur,9.0,restored,motorcycle,,,0.0,0.0,0.0,0.0,7.0
MotionBlur,9.0,restored,bus,,,0.0,0.0,0.0,0.0,4.0
MotionBlur,9.0,restored,train,,,0.0,0.0,0.0,0.0,2.0
MotionBlur,9.0,restored,truck,0.5757425742574258,1.0,0.046511627906976744,1.0,0.8015869463154837,2.0,43.0
MotionBlur,15.0,distorted,person,0.17576895256485553,0.27286497954814787,0.05429864253393665,0.41379310344827586,0.7328292842631124,29.0,221.0
MotionBlur,15.0,distorted,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,10.0
MotionBlur,15.0,distorted,car,0.3562303301423577,0.5749900933954601,0.06700167504187604,0.7272727272727273,0.7534070664885844,55.0,597.0
MotionBlur,15.0,distorted,motorcycle,,,0.0,0.0,0.0,0.0,22.0
MotionBlur,15.0,distorted,bus,,,0.0,0.0,0.0,0.0,18.0
MotionBlur,15.0,distorted,train,,,0.0,0.0,0.0,0.0,2.0
MotionBlur,15.0,distorted,truck,0.5171617161716171,1.0,0.05405405405405406,1.0,0.6865952613280718,2.0,37.0
MotionBlur,15.0,restored,person,0.1388301251880543,0.22624484413023604,0.04780876494023904,0.41379310344827586,0.7386255041568202,29.0,251.0
MotionBlur,15.0,restored,bicycle,0.0,0.0,0.0,0.0,0.0,8.0,13.0
MotionBlur,15.0,restored,car,0.33702882442358995,0.5503002686937971,0.06228956228956229,0.6727272727272727,0.7584060137732936,55.0,594.0
MotionBlur,15.0,restored,motorcycle,,,0.0,0.0,0.0,0.0,29.0
MotionBlur,15.0,restored,bus,,,0.0,0.0,0.0,0.0,15.0
MotionBlur,15.0,restored,train,,,0.0,0.0,0.0,0.0,2.0
