distortion,level,condition,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
GaussNoise,35.0,distorted,7,traffic sign,0.34641256612212273,0.42519511442303454,90716,59203
GaussNoise,35.0,distorted,8,vegetation,0.6705460648657344,0.7193683819856421,1923821,1524009
GaussNoise,35.0,distorted,9,terrain,0.17977864665447438,0.23039311427051273,148481,76012
GaussNoise,35.0,distorted,10,sky,0.9110958015667764,0.968675519237317,349503,360643
GaussNoise,35.0,distorted,11,person,0.27707190083867056,0.38452222108180234,97430,75248
GaussNoise,35.0,distorted,12,rider,0.0,0.0,5979,0
GaussNoise,35.0,distorted,13,car,0.837231963965218,0.9003980144192005,935142,912553
GaussNoise,35.0,distorted,14,truck,0.6060411060411061,0.6349002063287777,48951,33410
GaussNoise,35.0,distorted,15,bus,,,0,0
GaussNoise,35.0,distorted,16,train,,,0,0
GaussNoise,35.0,distorted,17,motorcycle,0.0,,0,922
GaussNoise,35.0,distorted,18,bicycle,0.17086527929901424,0.21153498463207376,11062,4973
GaussNoise,35.0,restored,0,road,0.9474235384374493,0.9707832293539785,3477934,3462072
GaussNoise,35.0,restored,1,sidewalk,0.3325330530508381,0.3727552336541324,403160,199045
GaussNoise,35.0,restored,2,building,0.684860766481435,0.9275388762444848,1572940,2016329
GaussNoise,35.0,restored,3,wall,0.0,0.0,4345,58694
GaussNoise,35.0,restored,4,fence,0.0,0.0,3934,451
GaussNoise,35.0,restored,5,pole,0.22741252095405287,0.3197305422558735,107772,78208
GaussNoise,35.0,restored,6,traffic light,0.5279357231149567,0.5914602246499462,64990,46259
GaussNoise,35.0,restored,7,traffic sign,0.41756836609158104,0.4751752722783191,90716,55621
GaussNoise,35.0,restored,8,vegetation,0.7310611391851065,0.7883867573958284,1923821,1667570
GaussNoise,35.0,restored,9,terrain,0.39179289232959985,0.7300866777567501,148481,236610
GaussNoise,35.0,restored,10,sky,0.8755039317682212,0.9674623679911188,349503,374841
GaussNoise,35.0,restored,11,person,0.18458096936294374,0.2921790003079134,97430,85262
GaussNoise,35.0,restored,12,rider,0.0,0.0,5979,93
GaussNoise,35.0,restored,13,car,0.7649861189325904,0.8279983146944528,935142,851324
