distortion,level,condition,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
GaussNoise,35.0,distorted,8,vegetation,0.8070786378422007,0.8867691173245507,37874102,37325251
GaussNoise,35.0,distorted,9,terrain,0.3243332890142264,0.39169589358303686,1774905,1063863
GaussNoise,35.0,distorted,10,sky,0.9030740809270646,0.9414861517061373,7910794,7784387
GaussNoise,35.0,distorted,11,person,0.45870786667252056,0.6721858222415128,3186357,3624722
GaussNoise,35.0,distorted,12,rider,0.11601137366408472,0.14070080862533693,378420,133779
GaussNoise,35.0,distorted,13,car,0.8263879830849958,0.9010282970566423,13170027,13056099
GaussNoise,35.0,distorted,14,truck,0.7311650739611145,0.7637862057744611,866609,700568
GaussNoise,35.0,distorted,15,bus,0.5756786298499137,0.5975646017477527,638992,406132
GaussNoise,35.0,distorted,16,train,0.01596798882831592,0.046846193845232656,63463,125695
GaussNoise,35.0,distorted,17,motorcycle,0.033923149813385935,0.04404616033585762,199132,68194
GaussNoise,35.0,distorted,18,bicycle,0.4615061405363404,0.5830816324455157,1474965,1248578
GaussNoise,35.0,restored,0,road,0.9198936980104027,0.95035636573651,83055684,81682922
GaussNoise,35.0,restored,1,sidewalk,0.5340656369111666,0.6433570343726908,13341609,11313650
GaussNoise,35.0,restored,2,building,0.8104833177251375,0.9425522745248873,54242339,59965076
GaussNoise,35.0,restored,3,wall,0.2373759142820009,0.5134654986058398,1259181,2111087
GaussNoise,35.0,restored,4,fence,0.30639944160030114,0.44276603464669284,2904866,2579020
GaussNoise,35.0,restored,5,pole,0.24435887220912447,0.333697145163368,3268173,2285433
GaussNoise,35.0,restored,6,traffic light,0.3103824109403835,0.3518246859147196,488084,236889
GaussNoise,35.0,restored,7,traffic sign,0.361177481987715,0.4021931365341272,1656714,854457
GaussNoise,35.0,restored,8,vegetation,0.7859282402223038,0.8610270152411799,37874102,36229656
GaussNoise,35.0,restored,9,terrain,0.29221573226156095,0.540592313391421,1774905,2468128
GaussNoise,35.0,restored,10,sky,0.8651464523007139,0.9197456032858395,7910794,7775166
GaussNoise,35.0,restored,11,person,0.46907572775706907,0.6947655269010974,3186357,3746846
GaussNoise,35.0,restored,12,rider,0.08997027796467705,0.11766819935521379,378420,161027
