distortion,level,condition,class_name,map_50_95,ap_50,precision_50,recall_50,mean_matched_iou_50,gt_count,prediction_count
SevereJPEG,80.0,restored,bicycle,0.08926217057399768,0.16696139890254208,0.061908230152949745,0.3057553956834532,0.6992983257466573,278.0,1373.0
SevereJPEG,80.0,restored,car,0.3255868327570934,0.5164601435733704,0.09377865094957433,0.6297273526824978,0.7711496001979565,1137.0,7635.0
SevereJPEG,80.0,restored,motorcycle,0.04232483385658271,0.10880068843121248,0.059602649006622516,0.24324324324324326,0.7024371049478931,37.0,151.0
SevereJPEG,80.0,restored,bus,0.3104314266606103,0.3844524425858625,0.02466367713004484,0.5238095238095238,0.8198735972296766,21.0,446.0
SevereJPEG,80.0,restored,train,0.04207920792079208,0.16831683168316833,0.011764705882352941,0.3333333333333333,0.5281686467084891,3.0,85.0
SevereJPEG,80.0,restored,truck,0.18449875322738696,0.23053305670641527,0.0210016155088853,0.5652173913043478,0.7866708808068191,23.0,619.0
SevereJPEG,60.0,distorted,person,0.1822443883256764,0.33987435407557065,0.06133575647432985,0.5664335664335665,0.7260819792279327,715.0,6603.0
SevereJPEG,60.0,distorted,bicycle,0.09356996159993294,0.1825005955049287,0.06608811748998665,0.35611510791366907,0.6923655374179876,278.0,1498.0
SevereJPEG,60.0,distorted,car,0.32455682618690485,0.5239680798627524,0.09548200682952455,0.6394019349164468,0.7655923294318476,1137.0,7614.0
SevereJPEG,60.0,distorted,motorcycle,0.055015993049168224,0.13285664244173778,0.07586206896551724,0.2972972972972973,0.671778419982255,37.0,145.0
SevereJPEG,60.0,distorted,bus,0.347627311992283,0.4463853528209964,0.02666666666666667,0.5714285714285714,0.814582730080636,21.0,450.0
SevereJPEG,60.0,distorted,train,0.0504950495049505,0.16831683168316833,0.013157894736842105,0.3333333333333333,0.6067507655664341,3.0,76.0
SevereJPEG,60.0,distorted,truck,0.18415736187447157,0.23902077702426167,0.020771513353115726,0.6086956521739131,0.7639269442276669,23.0,674.0
SevereJPEG,60.0,restored,person,0.18153974313539653,0.334468480912479,0.06268563389088636,0.5608391608391609,0.7281569772864505,715.0,6397.0
SevereJPEG,60.0,restored,bicycle,0.08722514293936642,0.166639577654184,0.06501095690284879,0.32014388489208634,0.6907967579592257,278.0,1369.0
SevereJPEG,60.0,restored,car,0.3226711444765164,0.518296782740914,0.0931950745301361,0.6323658751099385,0.7680496194664231,1137.0,7715.0
SevereJPEG,60.0,restored,motorcycle,0.04886138663401215,0.11909006674845424,0.056962025316455694,0.24324324324324326,0.7095343808101912,37.0,158.0
SevereJPEG,60.0,restored,bus,0.32615013362378426,0.41751972964045786,0.02564102564102564,0.5238095238095238,0.843413273801471,21.0,429.0
SevereJPEG,60.0,restored,train,0.02244224422442244,0.1122112211221122,0.011627906976744186,0.3333333333333333,0.5631778919999642,3.0,86.0
SevereJPEG,60.0,restored,truck,0.17840990390165637,0.22387309319167215,0.021103896103896104,0.5652173913043478,0.8006674679477721,23.0,616.0
SevereJPEG,40.0,distorted,person,0.17872889611252854,0.337086076202748,0.05946511280442253,0.5566433566433566,0.7262103390387932,715.0,6693.0
SevereJPEG,40.0,distorted,bicycle,0.09185995616579765,0.1740959262513825,0.06078824315297261,0.3273381294964029,0.6946446861984464,278.0,1497.0
SevereJPEG,40.0,distorted,car,0.32617830783902313,0.5258525453341957,0.09542331129262284,0.6473175021987687,0.7637987952224362,1137.0,7713.0
SevereJPEG,40.0,distorted,motorcycle,0.04990361343046459,0.1389920330775471,0.058823529411764705,0.21621621621621623,0.6507963670308808,37.0,136.0
SevereJPEG,40.0,distorted,bus,0.32928841922653806,0.3963008800880088,0.02546296296296296,0.5238095238095238,0.8668059370359228,21.0,432.0
SevereJPEG,40.0,distorted,train,0.07106710671067107,0.33663366336633666,0.010869565217391304,0.3333333333333333,0.5679042811820652,3.0,92.0
SevereJPEG,40.0,distorted,truck,0.18550867148783579,0.23442587209228735,0.020348837209302327,0.6086956521739131,0.7877712960263398,23.0,688.0
SevereJPEG,40.0,restored,person,0.17915938224414185,0.33404909154871015,0.06143449546920596,0.5594405594405595,0.7255655640166022,715.0,6511.0
SevereJPEG,40.0,restored,bicycle,0.08680812708321192,0.16015952012186824,0.061946902654867256,0.302158273381295,0.6895147802570116,278.0,1356.0
SevereJPEG,40.0,restored,car,0.32141408374443664,0.5178189516555429,0.0934116112198304,0.6297273526824978,0.7674125439299115,1137.0,7665.0
SevereJPEG,40.0,restored,motorcycle,0.04085644677241708,0.11183054563951174,0.055944055944055944,0.21621621621621623,0.6692342111344924,37.0,143.0
SevereJPEG,40.0,restored,bus,0.3020317808993867,0.3672613102018166,0.02689486552567237,0.5238095238095238,0.8196674373577885,21.0,409.0
SevereJPEG,40.0,restored,train,0.06732673267326732,0.33663366336633666,0.012345679012345678,0.3333333333333333,0.5193150115553926,3.0,81.0
SevereJPEG,40.0,restored,truck,0.18589346440232363,0.23386803744512183,0.02254428341384863,0.6086956521739131,0.7875075930822942,23.0,621.0
SevereJPEG,20.0,distorted,person,0.17074325611952695,0.3288329674428182,0.055197034189207746,0.5622377622377622,0.7142032074760091,715.0,7283.0
SevereJPEG,20.0,distorted,bicycle,0.08234999281896663,0.15065193453908704,0.05930470347648262,0.3129496402877698,0.6862625582470561,278.0,1467.0
SevereJPEG,20.0,distorted,car,0.31582374063366125,0.514034121489536,0.08748022873828933,0.6323658751099385,0.7635316240442326,1137.0,8219.0
SevereJPEG,20.0,distorted,motorcycle,0.03832048204567254,0.10376176119662908,0.04597701149425287,0.21621621621621623,0.6670054771033977,37.0,174.0
SevereJPEG,20.0,distorted,bus,0.3216488008340002,0.41098486232387077,0.027149321266968326,0.5714285714285714,0.8239690738153517,21.0,442.0
SevereJPEG,20.0,distorted,train,0.03702970297029703,0.16831683168316833,0.012048192771084338,0.3333333333333333,0.5406366097103299,3.0,83.0
SevereJPEG,20.0,distorted,truck,0.1760549167367889,0.2233272509988755,0.01756587202007528,0.6086956521739131,0.7932800372169792,23.0,797.0
SevereJPEG,20.0,restored,person,0.16672428939823786,0.31754708966927625,0.05539812978180788,0.5468531468531469,0.7185778437642188,715.0,7058.0
SevereJPEG,20.0,restored,bicycle,0.07839061971667544,0.13975710073078004,0.058779761904761904,0.2841726618705036,0.709189216678955,278.0,1344.0
SevereJPEG,20.0,restored,car,0.31198706757570804,0.5092104357710716,0.08873677660236466,0.6270888302550571,0.7627414368947798,1137.0,8035.0
SevereJPEG,20.0,restored,motorcycle,0.0426381708502273,0.09931178928703681,0.0440251572327044,0.1891891891891892,0.6709079648081594,37.0,159.0
SevereJPEG,20.0,restored,bus,0.3267605994682367,0.4130313684747703,0.030690537084398978,0.5714285714285714,0.8099807653103235,21.0,391.0
SevereJPEG,20.0,restored,train,0.02805280528052805,0.1122112211221122,0.011764705882352941,0.3333333333333333,0.5207476404738183,3.0,85.0
SevereJPEG,20.0,restored,truck,0.16237030806314132,0.20307066026975157,0.019337016574585635,0.6086956521739131,0.7765125312919512,23.0,724.0
SevereJPEG,5.0,distorted,person,0.11081686260396421,0.22845910578202114,0.03767480692965978,0.5048951048951049,0.6800064172205594,715.0,9582.0
SevereJPEG,5.0,distorted,bicycle,0.04324949149203508,0.07795052684717607,0.060294117647058824,0.1474820143884892,0.6936522482887495,278.0,680.0
SevereJPEG,5.0,distorted,car,0.2495916401049106,0.434226847982653,0.06328052190121156,0.5971855760773966,0.7391031303915093,1137.0,10730.0
SevereJPEG,5.0,distorted,motorcycle,0.012542631331621442,0.08631565931239998,0.019498607242339833,0.1891891891891892,0.615266973926885,37.0,359.0
SevereJPEG,5.0,distorted,bus,0.1872604842901872,0.19762086098719758,0.011904761904761904,0.2857142857142857,0.886202189130939,21.0,504.0
SevereJPEG,5.0,distorted,train,0.01122112211221122,0.02805280528052805,0.003278688524590164,0.3333333333333333,0.6869192041419069,3.0,305.0
SevereJPEG,5.0,distorted,truck,0.13367337401339177,0.15888798744527513,0.007558139534883721,0.5652173913043478,0.7674711591152277,23.0,1720.0
SevereJPEG,5.0,restored,person,0.1160181912716759,0.23408154428691813,0.037819564758081556,0.5006993006993007,0.695189216245362,715.0,9466.0
SevereJPEG,5.0,restored,bicycle,0.046700411619543435,0.08516734279067578,0.06933744221879815,0.1618705035971223,0.7023904627757798,278.0,649.0
SevereJPEG,5.0,restored,car,0.2582241180081305,0.44118780895086046,0.06284760845383759,0.5963060686015831,0.7460720311681776,1137.0,10788.0
SevereJPEG,5.0,restored,motorcycle,0.020288365550240307,0.1003573549800275,0.018469656992084433,0.1891891891891892,0.6285107891498914,37.0,379.0
SevereJPEG,5.0,restored,bus,0.18078742199328784,0.20135186595582633,0.012048192771084338,0.2857142857142857,0.8876069005123083,21.0,498.0
SevereJPEG,5.0,restored,train,0.013465346534653467,0.033663366336633666,0.0031545741324921135,0.3333333333333333,0.6721644313002455,3.0,317.0
SevereJPEG,5.0,restored,truck,0.14595867900228227,0.17797340912878734,0.008170961659333752,0.5652173913043478,0.7970220606877475,23.0,1591.0
LowLight,0.8,distorted,person,0.18726379177957592,0.3456715102117016,0.0625,0.5734265734265734,0.7243781003003755,715.0,6560.0
LowLight,0.8,distorted,bicycle,0.09116786112370072,0.1733573787938871,0.06630211893369788,0.3489208633093525,0.688593348624041,278.0,1463.0
LowLight,0.8,distorted,car,0.32905444582229687,0.5259875948242724,0.09808968974393714,0.6367634124890061,0.768281429079563,1137.0,7381.0
LowLight,0.8,distorted,motorcycle,0.05622038440008813,0.14113306822485527,0.07751937984496124,0.2702702702702703,0.6735547543338765,37.0,129.0
LowLight,0.8,distorted,bus,0.3374719741987467,0.4494092321660295,0.027972027972027972,0.5714285714285714,0.8221471458988862,21.0,429.0
LowLight,0.8,distorted,train,0.032060348892032055,0.1122112211221122,0.011235955056179775,0.3333333333333333,0.5756912168842901,3.0,89.0
LowLight,0.8,distorted,truck,0.1772413507657042,0.2294054551505039,0.0219435736677116,0.6086956521739131,0.7698349050258034,23.0,638.0
LowLight,0.8,restored,person,0.18700877208065877,0.3457935892102537,0.06219872492613902,0.5594405594405595,0.728467980879205,715.0,6431.0
LowLight,0.8,restored,bicycle,0.10058331357088357,0.19901974932040384,0.06800709639266705,0.4136690647482014,0.6889513974111329,278.0,1691.0
LowLight,0.8,restored,car,0.33039335790456364,0.5224132996248336,0.08973887458624494,0.6437994722955145,0.7709718897826393,1137.0,8157.0
LowLight,0.8,restored,motorcycle,0.07020281650013742,0.15679567956795679,0.05128205128205128,0.21621621621621623,0.7083137248619902,37.0,156.0
LowLight,0.8,restored,bus,0.3419418349623607,0.42303260271524706,0.035046728971962614,0.7142857142857143,0.7843515632586147,21.0,428.0
LowLight,0.8,restored,train,0.04488448844884489,0.1122112211221122,0.014084507042253521,0.3333333333333333,0.548589667755383,3.0,71.0
LowLight,0.8,restored,truck,0.18851870996599926,0.2486900198944675,0.01768867924528302,0.6521739130434783,0.7366044269677213,23.0,848.0
LowLight,0.6,distorted,person,0.18351410764177528,0.34062940530338504,0.06292307692307693,0.5720279720279721,0.724176753162122,715.0,6500.0
LowLight,0.6,distorted,bicycle,0.08572257624921208,0.16409230089062093,0.06463068181818182,0.3273381294964029,0.693772666947006,278.0,1408.0
LowLight,0.6,distorted,car,0.32745418719786235,0.5238382346174737,0.10004151100041511,0.6358839050131926,0.7694471622335389,1137.0,7227.0
LowLight,0.6,distorted,motorcycle,0.0535827709157078,0.12885695392793106,0.07377049180327869,0.24324324324324326,0.7168422368048644,37.0,122.0
LowLight,0.6,distorted,bus,0.3423843337792085,0.45057718441527406,0.029339853300733496,0.5714285714285714,0.8197119222820072,21.0,409.0
LowLight,0.6,distorted,train,0.03927392739273927,0.1122112211221122,0.009523809523809525,0.3333333333333333,0.5655027574754986,3.0,105.0
LowLight,0.6,distorted,truck,0.17550060302309783,0.22030376206641164,0.023333333333333334,0.6086956521739131,0.7666684128575636,23.0,600.0
LowLight,0.6,restored,person,0.18846597102491439,0.3486183037472267,0.06311055977670957,0.5692307692307692,0.7271734215022851,715.0,6449.0
LowLight,0.6,restored,bicycle,0.10131522065017651,0.19682741672503765,0.06587537091988131,0.39928057553956836,0.6974498229341013,278.0,1685.0
LowLight,0.6,restored,car,0.332352617202972,0.5267235265239572,0.09040658395774474,0.6473175021987687,0.7689922869691147,1137.0,8141.0
