distortion,level_index,level,metric,confidence_level,bootstrap_resamples,pair_count,higher_is_better,mean_improvement,median_improvement,ci_low,ci_high,win_rate,tie_rate
GaussNoise,1,10.0,canny_f1,0.95,1000,125,True,0.002158458889622225,5.626906696676315e-05,0.00040338516753089804,0.004466762771420621,0.512,0.0
GaussNoise,1,10.0,segmentation_image_miou,0.95,1000,125,True,-0.0043117512268971295,-0.001292260729395478,-0.007275379307189054,-0.0013530109367408726,0.36,0.0
GaussNoise,2,20.0,snr_db,0.95,1000,125,True,2.213946253930401,2.246775090801332,2.1187574959099407,2.3079391975478027,1.0,0.0
GaussNoise,2,20.0,psnr_db,0.95,1000,125,True,2.213946287377366,2.2467748833833987,2.124907855580793,2.2966335587637414,1.0,0.0
GaussNoise,2,20.0,ssim,0.95,1000,125,True,0.13679458713531495,0.1387845277786255,0.13227739207148553,0.14117519917488097,1.0,0.0
GaussNoise,2,20.0,mae,0.95,1000,125,False,3.7615149612426757,3.833780288696289,3.6308405025482178,3.8980082014083863,1.0,0.0
GaussNoise,2,20.0,orb_match_retention,0.95,1000,125,True,-0.007450000000000003,-0.007499999999999951,-0.009840249999999997,-0.005139749999999997,0.264,0.016
GaussNoise,2,20.0,canny_f1,0.95,1000,125,True,0.005417681335735777,0.00037615166908144815,0.00040156714201812304,0.012094585761149202,0.512,0.0
GaussNoise,2,20.0,segmentation_image_miou,0.95,1000,125,True,-0.00560885659380199,-0.0012514264277886378,-0.00958620766207483,-0.0015469941449966181,0.44,0.0
GaussNoise,3,35.0,snr_db,0.95,1000,125,True,3.5961624994413874,3.6211520031234308,3.440072320108094,3.736562551011427,1.0,0.0
GaussNoise,3,35.0,psnr_db,0.95,1000,125,True,3.5961625495755354,3.621151640544319,3.4503908342821905,3.742778191300974,1.0,0.0
GaussNoise,3,35.0,ssim,0.95,1000,125,True,0.22771960651874543,0.2289215475320816,0.22008877866268156,0.23611899138391018,1.0,0.0
GaussNoise,3,35.0,mae,0.95,1000,125,False,9.924459968566895,10.181560516357422,9.544016829109193,10.27324051952362,1.0,0.0
GaussNoise,3,35.0,orb_match_retention,0.95,1000,125,True,-0.0495,-0.050000000000000044,-0.0549805,-0.043896250000000005,0.072,0.0
GaussNoise,3,35.0,canny_f1,0.95,1000,125,True,-0.01586853798892606,-0.017854564542982287,-0.024075518351040603,-0.007672658622966545,0.288,0.0
GaussNoise,3,35.0,segmentation_image_miou,0.95,1000,125,True,-0.00929831793739709,-0.007152969701933909,-0.016336099318936818,-0.002351180845171395,0.392,0.0
GaussNoise,4,50.0,snr_db,0.95,1000,125,True,6.831631394429511,6.8080046837955255,6.648300715858703,7.009775307686895,1.0,0.0
GaussNoise,4,50.0,psnr_db,0.95,1000,125,True,6.83163138154166,6.808004860902848,6.653626097547814,7.012303643009876,1.0,0.0
GaussNoise,4,50.0,ssim,0.95,1000,125,True,0.39108984208106995,0.39404140412807465,0.3796795411750674,0.4031544789180159,1.0,0.0
GaussNoise,4,50.0,mae,0.95,1000,125,False,21.041773429870606,21.350653648376465,20.546959303855896,21.545865496826174,1.0,0.0
GaussNoise,4,50.0,orb_match_retention,0.95,1000,125,True,-0.09994,-0.09999999999999998,-0.10695275,-0.09275975,0.016,0.0
GaussNoise,4,50.0,canny_f1,0.95,1000,125,True,-0.07536880759799962,-0.08645503319917947,-0.09095993296258512,-0.05921567932943571,0.144,0.0
GaussNoise,4,50.0,segmentation_image_miou,0.95,1000,125,True,-0.011081820621839593,-0.01103842922130921,-0.020580841182783763,-0.002216685952869474,0.408,0.0
SevereJPEG,0,80.0,snr_db,0.95,1000,125,True,-0.007492084763793429,-0.008343449616326382,-0.01451758961975977,0.00030089121826773105,0.384,0.0
SevereJPEG,0,80.0,psnr_db,0.95,1000,125,True,-0.007492135649130091,-0.008342467246478691,-0.01433112945476922,-4.881611254560994e-05,0.384,0.0
SevereJPEG,0,80.0,ssim,0.95,1000,125,True,0.0012005362510681152,0.0012135505676269531,0.001175093996524811,0.0012224431395530702,1.0,0.0
SevereJPEG,0,80.0,mae,0.95,1000,125,False,-0.017611382484436035,-0.018097996711730957,-0.01983435459136963,-0.015408494257926942,0.12,0.0
SevereJPEG,0,80.0,orb_match_retention,0.95,1000,125,True,-0.0025899999999999955,-0.0012499999999999734,-0.00407174999999999,-0.0011194999999999979,0.36,0.056
SevereJPEG,0,80.0,canny_f1,0.95,1000,125,True,0.00044406412169283716,-0.00019078240810510572,-0.00071950989442216,0.0018069545982462515,0.48,0.0
SevereJPEG,0,80.0,segmentation_image_miou,0.95,1000,125,True,0.0006220801002098655,-0.0008498900460533476,-0.0013993072536430153,0.003108265319639172,0.352,0.0
SevereJPEG,1,60.0,snr_db,0.95,1000,125,True,0.12446956964036061,0.12310779584387177,0.11684570600444506,0.13235466965205214,1.0,0.0
SevereJPEG,1,60.0,psnr_db,0.95,1000,125,True,0.1244695965763363,0.12310773246417028,0.11674553332899099,0.13217820649902642,1.0,0.0
SevereJPEG,1,60.0,ssim,0.95,1000,125,True,0.001898240566253662,0.0019305944442749023,0.0018596506953239443,0.0019352036237716675,1.0,0.0
SevereJPEG,1,60.0,mae,0.95,1000,125,False,0.02973377799987793,0.03091728687286377,0.027599452233314514,0.03186151876449585,0.984,0.0
SevereJPEG,1,60.0,orb_match_retention,0.95,1000,125,True,-0.002600000000000005,-0.0024999999999999467,-0.0041802500000000095,-0.0012000000000000053,0.344,0.04
SevereJPEG,1,60.0,canny_f1,0.95,1000,125,True,-0.0017793638967741777,-0.0005101981728973248,-0.0036723051891793487,-5.330345156596511e-05,0.448,0.0
SevereJPEG,1,60.0,segmentation_image_miou,0.95,1000,125,True,-0.0009591258879613898,-0.0009448742098798757,-0.0026656240968987673,0.0010223903346287433,0.328,0.0
SevereJPEG,2,40.0,snr_db,0.95,1000,125,True,0.19913706250335442,0.20038862928701917,0.19187674896490117,0.20638127205197207,1.0,0.0
SevereJPEG,2,40.0,psnr_db,0.95,1000,125,True,0.1991370913087258,0.200388779640285,0.19163287348408556,0.2063716352894794,1.0,0.0
SevereJPEG,2,40.0,ssim,0.95,1000,125,True,0.003435727119445801,0.0034442543983459473,0.0033571988940238953,0.0035054150581359865,1.0,0.0
SevereJPEG,2,40.0,mae,0.95,1000,125,False,0.061093535423278805,0.061823368072509766,0.05925994272232056,0.06275940771102906,1.0,0.0
SevereJPEG,2,40.0,orb_match_retention,0.95,1000,125,True,-0.0012399999999999922,-0.0012499999999999734,-0.002540249999999991,0.00019025000000001243,0.432,0.032
SevereJPEG,2,40.0,canny_f1,0.95,1000,125,True,-0.002656388777048531,-0.0031940774017262807,-0.004956917210726831,-5.525030751718505e-05,0.232,0.0
SevereJPEG,2,40.0,segmentation_image_miou,0.95,1000,125,True,-0.003625921433025417,-0.0011430870732727083,-0.005910407409141868,-0.0017384317137184955,0.336,0.0
SevereJPEG,3,20.0,snr_db,0.95,1000,125,True,0.32999917271532314,0.33928848472314144,0.31813929448249423,0.3420663648966114,1.0,0.0
SevereJPEG,3,20.0,psnr_db,0.95,1000,125,True,0.3299991739149532,0.33928842827965155,0.3168314448751001,0.3411066905973084,1.0,0.0
SevereJPEG,3,20.0,ssim,0.95,1000,125,True,0.009668561458587646,0.00948554277420044,0.009417158889770507,0.009912819898128509,1.0,0.0
SevereJPEG,3,20.0,mae,0.95,1000,125,False,0.13276611709594727,0.132796049118042,0.12877227301597596,0.13691234211921693,1.0,0.0
SevereJPEG,3,20.0,orb_match_retention,0.95,1000,125,True,-0.009610000000000006,-0.008750000000000036,-0.011680749999999991,-0.007479499999999999,0.2,0.048
SevereJPEG,3,20.0,canny_f1,0.95,1000,125,True,-0.031134841699627224,-0.02795601096813405,-0.03643972308506455,-0.02671340931810918,0.048,0.0
SevereJPEG,3,20.0,segmentation_image_miou,0.95,1000,125,True,-0.002431861803252866,-0.0023822471366928277,-0.005397167211728149,0.0005300038467251705,0.32,0.0
SevereJPEG,4,5.0,snr_db,0.95,1000,125,True,0.6292011569775735,0.6455834326978476,0.6145173506782855,0.6442000300379799,1.0,0.0
SevereJPEG,4,5.0,psnr_db,0.95,1000,125,True,0.6292011761056229,0.6455838296967222,0.6123228671507547,0.6447478910213718,1.0,0.0
SevereJPEG,4,5.0,ssim,0.95,1000,125,True,0.04041685104370117,0.040380001068115234,0.03944118579626083,0.041382221555709836,1.0,0.0
SevereJPEG,4,5.0,mae,0.95,1000,125,False,0.540301570892334,0.5345311164855957,0.5229986710548401,0.5577307902336122,1.0,0.0
SevereJPEG,4,5.0,orb_match_retention,0.95,1000,125,True,0.000260000000000002,0.0024999999999999467,-0.002581500000000002,0.0029302500000000084,0.536,0.016
