sample_id,distortion,level_index,level,snr_db,orb_clean_keypoints,orb_distorted_keypoints,orb_keypoint_retention,orb_ratio_matches,orb_spatial_inliers,orb_match_retention,orb_inlier_ratio,canny_clean_edge_pixels,canny_distorted_edge_pixels,canny_edge_pixel_retention,canny_precision,canny_recall,canny_f1,seg_mean_iou,seg_classes_present,yolo_detection_objects,gt_detection_objects
frankfurt_000000_018797,GaussNoise,0,5.0,26.328088519896134,800.0,800.0,1.0,738.0,737.0,0.92125,0.9986449864498645,35048.0,35045.0,0.9999144031043141,0.9621343986303325,0.9622232367039488,0.9621788156165334,0.41824533065400366,15,127,15
frankfurt_000000_020321,GaussNoise,0,5.0,25.79486085987995,800.0,800.0,1.0,740.0,740.0,0.925,1.0,20824.0,20871.0,1.0022570111409912,0.9695750083848402,0.9703227045716482,0.9699487123857016,0.48363989320526846,13,176,27
frankfurt_000000_021667,GaussNoise,0,5.0,27.663755369270973,800.0,800.0,1.0,737.0,730.0,0.9125,0.9905020352781547,14787.0,15204.0,1.0282004463379997,0.9551433833201789,0.9822817339555014,0.9685224893369317,0.3550351509135822,15,79,15
frankfurt_000000_021879,GaussNoise,0,5.0,26.408488019844604,800.0,800.0,1.0,726.0,724.0,0.905,0.9972451790633609,8054.0,8020.0,0.9957784951576856,0.9945137157107232,0.9887012664514527,0.9915989734552392,0.43692812357433325,14,134,20
frankfurt_000000_022254,GaussNoise,0,5.0,24.25641319840401,800.0,800.0,1.0,731.0,729.0,0.91125,0.9972640218878249,17528.0,17817.0,1.01648790506618,0.9595330302520065,0.9739844819717024,0.9667047497593165,0.5113948717604633,14,197,13
frankfurt_000000_022797,GaussNoise,0,5.0,26.807977518665822,800.0,800.0,1.0,740.0,739.0,0.92375,0.9986486486486487,36750.0,36702.0,0.9986938775510205,0.985940820663724,0.9844353741496599,0.9851875222959052,0.45281175292839754,15,120,24
frankfurt_000001_002512,GaussNoise,0,5.0,26.37707319437215,800.0,800.0,1.0,723.0,721.0,0.90125,0.9972337482710927,7429.0,7485.0,1.0075380266523086,0.984502338009352,0.9890967828779109,0.9867942126190842,0.27958067009084747,14,100,11
frankfurt_000001_005184,GaussNoise,0,5.0,25.901633219998168,800.0,800.0,1.0,724.0,724.0,0.905,1.0,18852.0,18803.0,0.9974008062805008,0.9795777269584641,0.9783577339274347,0.9789673503530473,0.53782358801392,13,160,18
frankfurt_000001_005898,GaussNoise,0,5.0,25.293566159440758,800.0,800.0,1.0,735.0,735.0,0.91875,1.0,11516.0,11241.0,0.9761201806182702,0.9782937461079975,0.9577110107676277,0.9678929652267688,0.5356900454381509,13,144,7
frankfurt_000001_007973,GaussNoise,0,5.0,25.980385280757158,800.0,800.0,1.0,717.0,710.0,0.8875,0.9902370990237099,29566.0,30099.0,1.0180274639788947,0.9635536064321074,0.9804843401204085,0.9719452479295556,0.3623191008628652,15,211,15
frankfurt_000001_009854,GaussNoise,0,5.0,26.10920826245234,800.0,800.0,1.0,732.0,730.0,0.9125,0.9972677595628415,25413.0,25132.0,0.9889426671388659,0.9871478593028807,0.9772163853146028,0.982157016431395,0.38938271710435374,12,164,22
frankfurt_000001_010830,GaussNoise,0,5.0,25.31771627644825,800.0,800.0,1.0,742.0,741.0,0.92625,0.9986522911051213,37878.0,37540.0,0.9910766143935794,0.9863079381992541,0.9778235387296056,0.9820474135622516,0.5024764311880094,11,218,18
frankfurt_000001_012738,GaussNoise,0,5.0,26.186451341068135,800.0,800.0,1.0,734.0,733.0,0.91625,0.9986376021798365,20488.0,20641.0,1.0074677860210854,0.9756310256286033,0.9834049199531433,0.9795025485121341,0.30638485099263507,16,159,27
frankfurt_000001_014741,GaussNoise,0,5.0,26.82361632026824,800.0,800.0,1.0,736.0,732.0,0.915,0.9945652173913043,28086.0,28412.0,1.011607206437371,0.9706814022244122,0.9828740297657196,0.9767396673776767,0.3588523520622116,16,106,22
frankfurt_000001_016029,GaussNoise,0,5.0,26.112711396575715,800.0,800.0,1.0,744.0,742.0,0.9275,0.9973118279569892,45727.0,45683.0,0.9990377676208805,0.9784383687586192,0.9773875390906904,0.9779126716288261,0.4140890886727978,13,208,22
frankfurt_000001_019969,GaussNoise,0,5.0,26.75109647255701,800.0,800.0,1.0,723.0,721.0,0.90125,0.9972337482710927,24949.0,25040.0,1.0036474407791895,0.9577076677316294,0.961882239769129,0.9597904144861259,0.44403708624287536,14,63,17
frankfurt_000001_021406,GaussNoise,0,5.0,25.09499875424103,800.0,800.0,1.0,729.0,728.0,0.91,0.9986282578875172,22879.0,23219.0,1.0148607893701649,0.9754511391532796,0.9891603654005857,0.9822579202032976,0.571263152083554,12,62,17
frankfurt_000001_023769,GaussNoise,0,5.0,25.75306918260591,800.0,800.0,1.0,731.0,726.0,0.9075,0.9931600547195623,10400.0,10113.0,0.9724038461538461,0.9943636902996144,0.9674038461538461,0.9806985186538686,0.3685275772723665,14,195,16
frankfurt_000001_024927,GaussNoise,0,5.0,26.536438353734972,800.0,800.0,1.0,737.0,735.0,0.91875,0.9972862957937585,25534.0,25330.0,0.9920106524633822,0.9794315041452822,0.9727030625832224,0.9760556878711378,0.3787796466046122,15,126,23
frankfurt_000001_029086,GaussNoise,0,5.0,25.665577420258614,800.0,800.0,1.0,737.0,735.0,0.91875,0.9972862957937585,30305.0,30705.0,1.0131991420557664,0.9712750366389838,0.9845900016498927,0.9778871969238936,0.5934947025342464,13,105,17
frankfurt_000001_029236,GaussNoise,0,5.0,26.928768358317328,800.0,800.0,1.0,741.0,738.0,0.9225,0.9959514170040485,41713.0,41720.0,1.0001678133915086,0.9846596356663471,0.9842734878814758,0.9844665239081988,0.3369501460567045,13,196,18
frankfurt_000001_030310,GaussNoise,0,5.0,26.11755434088391,800.0,800.0,1.0,745.0,742.0,0.9275,0.9959731543624161,27365.0,27355.0,0.9996345697058286,0.9844635350027418,0.9841403252329618,0.9843019035852016,0.4288795689791458,14,174,27
frankfurt_000001_035144,GaussNoise,0,5.0,25.84439082737908,800.0,800.0,1.0,733.0,732.0,0.915,0.9986357435197817,13889.0,14111.0,1.0159838721290229,0.9631493161363476,0.9757361941104471,0.9694018993079566,0.5486899085220779,14,137,36
frankfurt_000001_040732,GaussNoise,0,5.0,25.37749911159924,800.0,800.0,1.0,715.0,713.0,0.89125,0.9972027972027973,26314.0,26422.0,1.0041042790909782,0.9785784573461509,0.9833168655468572,0.9809419392981268,0.44605949247821997,16,183,18
frankfurt_000001_041074,GaussNoise,0,5.0,25.800236043544984,800.0,800.0,1.0,715.0,714.0,0.8925,0.9986013986013986,25893.0,26082.0,1.0072992700729928,0.9684456713442221,0.9765573707179547,0.9724846059761227,0.3991096626577567,14,163,12
frankfurt_000001_042384,GaussNoise,0,5.0,25.29558405708906,800.0,800.0,1.0,739.0,737.0,0.92125,0.9972936400541272,20521.0,20950.0,1.020905413966181,0.9669212410501193,0.9875737049851372,0.9771383593390658,0.4717928818971927,14,100,10
