sample_id,distortion,level_index,level,snr_db,orb_clean_keypoints,orb_distorted_keypoints,orb_keypoint_retention,orb_ratio_matches,orb_spatial_inliers,orb_match_retention,orb_inlier_ratio,canny_clean_edge_pixels,canny_distorted_edge_pixels,canny_edge_pixel_retention,canny_precision,canny_recall,canny_f1,seg_mean_iou,seg_classes_present,yolo_detection_objects,gt_detection_objects
frankfurt_000001_046779,LowLight,0,0.8,13.840229336308346,800.0,800.0,1.0,769.0,769.0,0.96125,1.0,27947.0,18172.0,0.6502307940029342,0.9994497028395334,0.6755644613017497,0.8061934215859352,0.3691982203536033,14,205,27
frankfurt_000001_058504,LowLight,0,0.8,13.840421553755293,800.0,800.0,1.0,770.0,767.0,0.95875,0.9961038961038962,20579.0,12357.0,0.6004664949706011,0.9983005583879583,0.6238884299528645,0.7678860755068505,0.5040514068556124,10,156,19
munster_000007_000019,LowLight,0,0.8,13.817761362885982,800.0,800.0,1.0,778.0,775.0,0.96875,0.9961439588688946,11834.0,8053.0,0.6804968734155822,0.9987582267477959,0.702213959776914,0.8246366105459543,0.5167845706795311,15,136,21
munster_000159_000019,LowLight,0,0.8,13.881451104293834,800.0,800.0,1.0,768.0,765.0,0.95625,0.99609375,7374.0,5661.0,0.7676973148901546,0.9985868221162338,0.785869270409547,0.8795494611764846,0.515619136856207,15,51,9
frankfurt_000001_010830,LowLight,1,0.6,7.88845940396631,800.0,800.0,1.0,766.0,765.0,0.95625,0.9986945169712794,37878.0,10756.0,0.2839643064575743,1.0,0.3010718622947357,0.4628058926179944,0.5031961153376643,11,208,18
frankfurt_000001_046779,LowLight,1,0.6,7.890250401017446,800.0,800.0,1.0,763.0,762.0,0.9525,0.9986893840104849,27947.0,7519.0,0.2690449779940602,1.0,0.2858267434787276,0.4445804925560039,0.39223880540716316,13,205,27
frankfurt_000001_058504,LowLight,1,0.6,7.889704988210523,800.0,800.0,1.0,760.0,759.0,0.94875,0.9986842105263158,20579.0,1535.0,0.07459060207007143,1.0,0.080567568880898,0.1491208346449611,0.5031131910939919,10,149,19
munster_000007_000019,LowLight,1,0.6,7.878069805073241,800.0,800.0,1.0,770.0,768.0,0.96,0.9974025974025974,11834.0,3101.0,0.2620415751225283,1.0,0.28299814094980563,0.44115128762431666,0.5191728141424863,15,148,21
munster_000159_000019,LowLight,1,0.6,7.9101521807743245,800.0,800.0,1.0,767.0,765.0,0.95625,0.9973924380704041,7374.0,3815.0,0.5173582858692705,1.0,0.5344453485218335,0.6965974370304905,0.5096039609905462,15,44,9
frankfurt_000001_010830,LowLight,2,0.4,4.3899961964044545,800.0,800.0,1.0,747.0,747.0,0.93375,1.0,37878.0,296.0,0.007814562542900892,1.0,0.008659380115106394,0.017170077998220176,0.5031772639601437,11,206,18
frankfurt_000001_046779,LowLight,2,0.4,4.390569678272549,800.0,800.0,1.0,738.0,737.0,0.92125,0.9986449864498645,27947.0,221.0,0.007907825526890185,1.0,0.00894550398969478,0.017732382877611093,0.3910307328647351,13,189,27
frankfurt_000001_058504,LowLight,2,0.4,4.3906421493080146,800.0,800.0,1.0,746.0,741.0,0.92625,0.9932975871313673,20579.0,36.0,0.0017493561397541183,1.0,0.002089508722484086,0.004170303559305596,0.5011502694781138,10,140,19
munster_000007_000019,LowLight,2,0.4,4.383056273136125,800.0,800.0,1.0,755.0,753.0,0.94125,0.9973509933774835,11834.0,0.0,0.0,0.0,0.0,0.0,0.5453874595874032,14,149,21
munster_000159_000019,LowLight,2,0.4,4.4045195613463335,800.0,800.0,1.0,722.0,713.0,0.89125,0.9875346260387812,7374.0,0.0,0.0,0.0,0.0,0.0,0.4975692984879352,15,26,9
frankfurt_000001_010830,LowLight,3,0.25,2.4584563590955706,800.0,800.0,1.0,728.0,727.0,0.90875,0.9986263736263736,37878.0,0.0,0.0,0.0,0.0,0.0,0.5053047994178832,11,217,18
frankfurt_000001_046779,LowLight,3,0.25,2.460408266702887,800.0,800.0,1.0,692.0,689.0,0.86125,0.9956647398843931,27947.0,0.0,0.0,0.0,0.0,0.0,0.36019933805476995,14,191,27
frankfurt_000001_058504,LowLight,3,0.25,2.4609496944672316,800.0,538.0,0.6725,460.0,449.0,0.56125,0.9760869565217392,20579.0,0.0,0.0,0.0,0.0,0.0,0.49963569319594797,10,127,19
munster_000007_000019,LowLight,3,0.25,2.4517237710536026,800.0,656.0,0.82,514.0,509.0,0.63625,0.9902723735408561,11834.0,0.0,0.0,0.0,0.0,0.0,0.5302900029828845,14,137,21
munster_000159_000019,LowLight,3,0.25,2.4557960568167894,800.0,427.0,0.53375,401.0,383.0,0.47875,0.9551122194513716,7374.0,0.0,0.0,0.0,0.0,0.0,0.477242121776206,15,26,9
frankfurt_000001_010830,LowLight,4,0.1,0.8770364574707147,800.0,0.0,0.0,0.0,0.0,0.0,0.0,37878.0,0.0,0.0,0.0,0.0,0.0,0.5255950540705104,10,206,18
frankfurt_000001_046779,LowLight,4,0.1,0.8778677888828247,800.0,0.0,0.0,0.0,0.0,0.0,0.0,27947.0,0.0,0.0,0.0,0.0,0.0,0.3753955007423823,13,189,27
frankfurt_000001_058504,LowLight,4,0.1,0.8788746594096286,800.0,0.0,0.0,0.0,0.0,0.0,0.0,20579.0,0.0,0.0,0.0,0.0,0.0,0.5014001848427563,10,172,19
munster_000007_000019,LowLight,4,0.1,0.8707411908807361,800.0,0.0,0.0,0.0,0.0,0.0,0.0,11834.0,0.0,0.0,0.0,0.0,0.0,0.4673115068150605,14,102,21
munster_000159_000019,LowLight,4,0.1,0.8804069359966139,800.0,0.0,0.0,0.0,0.0,0.0,0.0,7374.0,0.0,0.0,0.0,0.0,0.0,0.3567349043339123,15,59,9
frankfurt_000001_010830,MotionBlur,0,3.0,29.98613214733579,800.0,800.0,1.0,698.0,693.0,0.86625,0.9928366762177651,37878.0,34379.0,0.9076244785891546,0.9891212658890601,0.9151750356407413,0.9507124380127557,0.5023061209389937,11,210,18
frankfurt_000001_046779,MotionBlur,0,3.0,30.685909608255916,800.0,800.0,1.0,682.0,681.0,0.85125,0.998533724340176,27947.0,23832.0,0.852757004329624,0.9785582410204766,0.8547250152073568,0.9124593317439504,0.37083897331667176,14,214,27
frankfurt_000001_058504,MotionBlur,0,3.0,32.181179884521015,800.0,800.0,1.0,676.0,674.0,0.8425,0.9970414201183432,20579.0,17429.0,0.8469313377715146,0.9845659532962304,0.8527625249040284,0.913936683863802,0.5044249338150116,10,165,19
munster_000007_000019,MotionBlur,0,3.0,34.30974702631255,800.0,800.0,1.0,674.0,671.0,0.83875,0.9955489614243324,11834.0,10244.0,0.8656413723170525,0.9929714955095665,0.8815278012506338,0.9339368445258804,0.5108433016472345,15,144,21
munster_000159_000019,MotionBlur,0,3.0,37.950888571160306,800.0,800.0,1.0,675.0,672.0,0.84,0.9955555555555555,7374.0,6716.0,0.9107675617032818,0.9982132221560452,0.9229726064551126,0.9591195663954635,0.516161217706635,15,58,9
frankfurt_000001_010830,MotionBlur,1,5.0,23.966253385710544,800.0,800.0,1.0,559.0,553.0,0.69125,0.9892665474060823,37878.0,25057.0,0.6615185595860393,0.9855529392983996,0.6737948149321505,0.8003873312840696,0.4962918863794352,11,211,18
frankfurt_000001_046779,MotionBlur,1,5.0,24.830061442819446,800.0,800.0,1.0,521.0,510.0,0.6375,0.9788867562380038,27947.0,16787.0,0.6006727019000251,0.9861797819741467,0.620603284789065,0.7618034129754897,0.3928883538745589,13,216,27
frankfurt_000001_058504,MotionBlur,1,5.0,26.40707187541262,800.0,800.0,1.0,546.0,540.0,0.675,0.989010989010989,20579.0,11780.0,0.5724282035084309,0.9883701188455009,0.5924972058894991,0.7408674018849701,0.5012766349399981,10,159,19
munster_000007_000019,MotionBlur,1,5.0,27.872441354176974,800.0,800.0,1.0,545.0,539.0,0.67375,0.9889908256880734,11834.0,7367.0,0.6225283082643231,0.9828967015067192,0.6482170018590502,0.7812212621022434,0.5173560819172083,15,142,21
munster_000159_000019,MotionBlur,1,5.0,31.592473345095154,800.0,800.0,1.0,522.0,508.0,0.635,0.9731800766283525,7374.0,5784.0,0.7843775427176566,0.9878976486860305,0.794684024952536,0.880819646368854,0.508909903680155,15,55,9
frankfurt_000001_010830,MotionBlur,2,9.0,20.43258103600622,800.0,800.0,1.0,350.0,328.0,0.41,0.9371428571428572,37878.0,18632.0,0.49189503141665347,0.9660261914984972,0.4896509847404826,0.6498909011879456,0.49786517477530706,11,217,18
frankfurt_000001_046779,MotionBlur,2,9.0,21.582731686043637,800.0,800.0,1.0,335.0,324.0,0.405,0.9671641791044776,27947.0,11182.0,0.4001145024510681,0.9758540511536398,0.4093462625684331,0.5767573176165989,0.35563865746446716,14,235,27
frankfurt_000001_058504,MotionBlur,2,9.0,22.782789097289967,800.0,800.0,1.0,344.0,323.0,0.40375,0.938953488372093,20579.0,6418.0,0.3118713251372759,0.9717980679339359,0.32134700422761064,0.4829843218174335,0.4968429680073049,10,167,19
munster_000007_000019,MotionBlur,2,9.0,24.45468484957964,800.0,800.0,1.0,349.0,327.0,0.40875,0.9369627507163324,11834.0,5086.0,0.4297786040223086,0.9760125835627212,0.44710157174243703,0.6132702124064209,0.5484923980662525,14,149,21
munster_000159_000019,MotionBlur,2,9.0,28.587629987701426,800.0,800.0,1.0,326.0,302.0,0.3775,0.9263803680981595,7374.0,4510.0,0.6116083536750746,0.9793791574279379,0.6091673447247085,0.751134197205604,0.49328682710341876,15,58,9
frankfurt_000001_010830,MotionBlur,3,15.0,17.31257873120211,800.0,800.0,1.0,161.0,124.0,0.155,0.7701863354037267,37878.0,10326.0,0.2726120703310629,0.9327910129769514,0.266671946776493,0.41476761469535034,0.4797915737979585,11,226,18
frankfurt_000001_046779,MotionBlur,3,15.0,18.564148862333113,800.0,800.0,1.0,166.0,131.0,0.16375,0.7891566265060241,27947.0,5179.0,0.18531506065051706,0.9245027997682951,0.1802697964003292,0.3017090251219937,0.3474740244745059,14,250,27
frankfurt_000001_058504,MotionBlur,3,15.0,19.557363217929755,800.0,800.0,1.0,155.0,125.0,0.15625,0.8064516129032258,20579.0,2718.0,0.13207638855143594,0.9389256806475349,0.13431167695223287,0.23500613691517733,0.5477110434632065,9,207,19
munster_000007_000019,MotionBlur,3,15.0,21.284708983729384,800.0,800.0,1.0,146.0,113.0,0.14125,0.773972602739726,11834.0,2186.0,0.18472198749366234,0.923604757548033,0.1875950650667568,0.3118497520643562,0.4347702199003817,16,155,21
munster_000159_000019,MotionBlur,3,15.0,24.95025304068154,800.0,795.0,0.99375,152.0,106.0,0.1325,0.6973684210526315,7374.0,2870.0,0.3892053159750475,0.9247386759581881,0.37144019528071603,0.529996471942538,0.45978607799880866,15,69,9
frankfurt_000001_010830,MotionBlur,4,25.0,15.017421417482826,800.0,773.0,0.96625,45.0,22.0,0.0275,0.4888888888888889,37878.0,4824.0,0.1273562490099794,0.9332504145936982,0.12513860288293996,0.22068568568599622,0.48503166548469945,10,234,18
frankfurt_000001_046779,MotionBlur,4,25.0,16.174678898887134,800.0,728.0,0.91,58.0,24.0,0.03,0.41379310344827586,27947.0,1598.0,0.05717966150212903,0.8948685857321652,0.05463913836905571,0.1029898909442228,0.3237248530182608,14,283,27
frankfurt_000001_058504,MotionBlur,4,25.0,17.008108630888973,800.0,570.0,0.7125,55.0,31.0,0.03875,0.5636363636363636,20579.0,1010.0,0.04907915836532387,0.897029702970297,0.04757276835609116,0.09035374681587933,0.5282236063497172,9,204,19
munster_000007_000019,MotionBlur,4,25.0,18.971762520448927,800.0,579.0,0.72375,58.0,20.0,0.025,0.3448275862068966,11834.0,816.0,0.06895386175426736,0.8786764705882353,0.06836234578333615,0.12685516934601856,0.4376796035461673,14,145,21
munster_000159_000019,MotionBlur,4,25.0,22.05831875593023,800.0,552.0,0.69,66.0,23.0,0.02875,0.3484848484848485,7374.0,1380.0,0.1871440195280716,0.8702898550724638,0.17385408190941146,0.2898133837486897,0.47181020926624756,14,78,9
