distortion,level,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
MotionBlur,5.0,17,motorcycle,,,0,0
MotionBlur,5.0,18,bicycle,0.20805181752191634,0.3368287832218405,11062,10573
MotionBlur,9.0,0,road,0.9671466261057555,0.9806652455164474,3477934,3459303
MotionBlur,9.0,1,sidewalk,0.6885866700402724,0.8100406786387538,403160,397686
MotionBlur,9.0,2,building,0.8097617148643683,0.9191501265146795,1572940,1658252
MotionBlur,9.0,3,wall,0.0,0.0,4345,104
MotionBlur,9.0,4,fence,0.0100967007963595,0.03609557702084393,3934,10272
MotionBlur,9.0,5,pole,0.29048609384758106,0.4445403258731396,107772,105064
MotionBlur,9.0,6,traffic light,0.6404636115398314,0.6640560086167102,64990,45551
MotionBlur,9.0,7,traffic sign,0.66208303761533,0.7404096300542352,90716,77899
MotionBlur,9.0,8,vegetation,0.8548697518972017,0.9279163705978882,1923821,1949531
MotionBlur,9.0,9,terrain,0.5157746055597295,0.5779325300880247,148481,103706
MotionBlur,9.0,10,sky,0.9124063321783143,0.950040486061636,349503,346458
MotionBlur,9.0,11,person,0.22384648271779525,0.27944165041568303,97430,51424
MotionBlur,9.0,12,rider,0.0,0.0,5979,0
MotionBlur,9.0,13,car,0.8680558449677016,0.9577657724709189,935142,992290
MotionBlur,9.0,14,truck,0.5931038215870954,0.6715082429368143,48951,39342
MotionBlur,9.0,15,bus,,,0,0
MotionBlur,9.0,16,train,,,0,0
MotionBlur,9.0,17,motorcycle,0.0,,0,75
MotionBlur,9.0,18,bicycle,0.1892605633802817,0.29153860061471704,11062,9203
MotionBlur,15.0,0,road,0.9614699436292969,0.9785677359029815,3477934,3465242
MotionBlur,15.0,1,sidewalk,0.6432704106093726,0.7854102589542613,403160,405730
MotionBlur,15.0,2,building,0.7923174246809851,0.9145046854934072,1572940,1681032
MotionBlur,15.0,3,wall,0.0,0.0,4345,3
MotionBlur,15.0,4,fence,0.004376676549484682,0.0157600406710727,3934,10294
MotionBlur,15.0,5,pole,0.2883587724151398,0.41107152135990793,107772,90165
MotionBlur,15.0,6,traffic light,0.5947158374842465,0.6099246037851977,64990,41301
MotionBlur,15.0,7,traffic sign,0.6425247236765561,0.7305216279377398,90716,78694
MotionBlur,15.0,8,vegetation,0.8345016781909853,0.9177210353769919,1923821,1957381
MotionBlur,15.0,9,terrain,0.3873458159552755,0.4115678100228312,148481,70395
MotionBlur,15.0,10,sky,0.9074967549166075,0.9541720671925563,349503,351462
MotionBlur,15.0,11,person,0.19957794098737605,0.2708200759519655,97430,61165
MotionBlur,15.0,12,rider,0.0,0.0,5979,0
MotionBlur,15.0,13,car,0.8490142473151719,0.9487895955908301,935142,997150
MotionBlur,15.0,14,truck,0.45870226233959954,0.49000020428591856,48951,27326
MotionBlur,15.0,15,bus,,,0,0
MotionBlur,15.0,16,train,,,0,0
MotionBlur,15.0,17,motorcycle,0.0,,0,2632
MotionBlur,15.0,18,bicycle,0.16052206673842842,0.21569336467184957,11062,6188
MotionBlur,25.0,0,road,0.9491942631412129,0.9721426571062015,3477934,3465133
MotionBlur,25.0,1,sidewalk,0.5966929171231821,0.7483703740450441,403160,404195
MotionBlur,25.0,2,building,0.7531655059899367,0.9069023611835162,1572940,1747573
MotionBlur,25.0,3,wall,0.0,0.0,4345,0
MotionBlur,25.0,4,fence,0.0,0.0,3934,5406
MotionBlur,25.0,5,pole,0.21796000663578474,0.316965445570278,107772,83114
MotionBlur,25.0,6,traffic light,0.48393910590081324,0.49353746730266196,64990,33364
MotionBlur,25.0,7,traffic sign,0.5965070643642072,0.6701794611755368,90716,72000
MotionBlur,25.0,8,vegetation,0.7961616730119377,0.8897210291394054,1923821,1937738
MotionBlur,25.0,9,terrain,0.40771851615984717,0.43117974690364425,148481,72566
MotionBlur,25.0,10,sky,0.9016692334040872,0.9565325619522579,349503,355577
MotionBlur,25.0,11,person,0.21216185842825344,0.3003387047110746,97430,69755
MotionBlur,25.0,12,rider,0.0,0.0,5979,0
MotionBlur,25.0,13,car,0.842352408318034,0.9307463465441612,935142,968511
MotionBlur,25.0,14,truck,0.5777946070908982,0.592265735122878,48951,30218
