sample_id,distortion,level_index,level,snr_db,orb_clean_keypoints,orb_distorted_keypoints,orb_keypoint_retention,orb_ratio_matches,orb_spatial_inliers,orb_match_retention,orb_inlier_ratio,canny_clean_edge_pixels,canny_distorted_edge_pixels,canny_edge_pixel_retention,canny_precision,canny_recall,canny_f1,seg_mean_iou,seg_classes_present,yolo_detection_objects,gt_detection_objects
frankfurt_000001_064651,LowLight,1,0.6,7.903134000530606,800.0,800.0,1.0,771.0,770.0,0.9625,0.9987029831387808,25719.0,4884.0,0.18989851860492243,1.0,0.20362378008476223,0.3383512081664298,0.4685475208285391,11,186,30
frankfurt_000001_080091,LowLight,1,0.6,7.892125933605523,800.0,800.0,1.0,763.0,759.0,0.94875,0.9947575360419397,43571.0,6999.0,0.16063436689541208,1.0,0.16889674324665488,0.2889848812095032,0.46243738077815,13,244,17
lindau_000007_000019,LowLight,1,0.6,7.872910667887721,800.0,800.0,1.0,765.0,763.0,0.95375,0.9973856209150327,7675.0,371.0,0.04833876221498371,1.0,0.04833876221498371,0.09221973651503852,0.40993295411035646,15,127,13
lindau_000031_000019,LowLight,1,0.6,7.866740571860888,800.0,800.0,1.0,759.0,759.0,0.94875,1.0,11305.0,2117.0,0.18726227333038478,0.9981105337742088,0.20238832375055285,0.3365366265567897,0.4364864107534277,11,152,2
munster_000007_000019,LowLight,1,0.6,7.878069805073241,800.0,800.0,1.0,770.0,768.0,0.96,0.9974025974025974,11834.0,3101.0,0.2620415751225283,1.0,0.28299814094980563,0.44115128762431666,0.5191728141424863,15,148,21
munster_000094_000019,LowLight,1,0.6,7.863543229137251,800.0,800.0,1.0,770.0,768.0,0.96,0.9974025974025974,19828.0,5431.0,0.2739055880572927,0.9998158718468054,0.29085132136372804,0.45061619134164554,0.42181628155345147,16,243,37
munster_000139_000019,LowLight,1,0.6,7.8826332757930615,800.0,800.0,1.0,771.0,767.0,0.95875,0.9948119325551232,28237.0,3049.0,0.10797889294188476,1.0,0.11548677267415093,0.20706076576290558,0.5652147880406058,11,273,41
munster_000159_000019,LowLight,1,0.6,7.9101521807743245,800.0,800.0,1.0,767.0,765.0,0.95625,0.9973924380704041,7374.0,3815.0,0.5173582858692705,1.0,0.5344453485218335,0.6965974370304905,0.5096039609905462,15,44,9
frankfurt_000000_009688,LowLight,2,0.4,4.379907876104026,800.0,800.0,1.0,668.0,661.0,0.82625,0.9895209580838323,5785.0,0.0,0.0,0.0,0.0,0.0,0.4721492696177989,11,78,9
frankfurt_000000_011074,LowLight,2,0.4,4.390122039592387,800.0,800.0,1.0,711.0,711.0,0.88875,1.0,12082.0,95.0,0.007862936599900679,1.0,0.008194007614633339,0.016254823085132583,0.44610522260633007,14,98,7
frankfurt_000000_012868,LowLight,2,0.4,4.398789988498739,800.0,800.0,1.0,751.0,749.0,0.93625,0.9973368841544608,40515.0,95.0,0.0023448105639886463,1.0,0.0026903615944711837,0.0053662859393462,0.4351153836213945,14,242,20
