distortion,level,condition,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
GaussNoise,50.0,distorted,11,person,0.30927225674420455,0.48635939336892714,512074,542262
GaussNoise,50.0,distorted,12,rider,0.08579877193247137,0.10029274830699775,56704,15266
GaussNoise,50.0,distorted,13,car,0.792833355379076,0.8773967152021377,2472968,2433540
GaussNoise,50.0,distorted,14,truck,0.29393580297799987,0.3009442422324207,94785,30785
GaussNoise,50.0,distorted,15,bus,0.0,0.0,11517,0
GaussNoise,50.0,distorted,16,train,,,0,0
GaussNoise,50.0,distorted,17,motorcycle,0.014000420693153838,0.016396412062194787,138018,25883
GaussNoise,50.0,distorted,18,bicycle,0.5349298238485573,0.636799429742493,392805,324942
GaussNoise,50.0,restored,0,road,0.9163266730195143,0.9654288089286235,13928418,14193262
GaussNoise,50.0,restored,1,sidewalk,0.49408236051039267,0.554876721952067,2394303,1623150
GaussNoise,50.0,restored,2,building,0.713911410876792,0.9246499872565349,7513655,9165447
GaussNoise,50.0,restored,3,wall,0.3879874707536601,0.680437862546446,374090,536520
GaussNoise,50.0,restored,4,fence,0.35216852690770856,0.583247511847388,497156,616179
GaussNoise,50.0,restored,5,pole,0.2595361181339069,0.3148329549338411,655392,345977
GaussNoise,50.0,restored,6,traffic light,0.22258026017424515,0.2315704133281719,136913,37235
GaussNoise,50.0,restored,7,traffic sign,0.25397045172050287,0.2662979998284247,303074,95419
GaussNoise,50.0,restored,8,vegetation,0.6915284358640454,0.7710312977818384,5487833,4862210
GaussNoise,50.0,restored,9,terrain,0.5449304986232073,0.6901824565161212,429527,410943
GaussNoise,50.0,restored,10,sky,0.886244367974082,0.9582140257539392,1515341,1575078
GaussNoise,50.0,restored,11,person,0.34709370001591117,0.6475236001046724,512074,774810
GaussNoise,50.0,restored,12,rider,0.08723597318142864,0.12207251693002258,56704,29566
GaussNoise,50.0,restored,13,car,0.7110752764905419,0.7695966951452667,2472968,2106713
GaussNoise,50.0,restored,14,truck,0.32644160714103754,0.33798596824392046,94785,35388
GaussNoise,50.0,restored,15,bus,0.0,0.0,11517,0
GaussNoise,50.0,restored,16,train,,,0,0
GaussNoise,50.0,restored,17,motorcycle,0.036365076401735655,0.09314727064585779,138018,228364
GaussNoise,50.0,restored,18,bicycle,0.4482580773247935,0.5288145517495959,392805,278312
SevereJPEG,80.0,distorted,0,road,0.963743436402981,0.9808684661818736,13928418,13909444
SevereJPEG,80.0,distorted,1,sidewalk,0.746674811348677,0.8250083636031028,2394303,2226506
SevereJPEG,80.0,distorted,2,building,0.8139822016573209,0.9199850139512661,7513655,7890934
SevereJPEG,80.0,distorted,3,wall,0.6457487894293163,0.7044080301531717,374090,297494
SevereJPEG,80.0,distorted,4,fence,0.45466301629978845,0.6704193452357007,497156,569224
SevereJPEG,80.0,distorted,5,pole,0.3182433322282823,0.4276982325081783,655392,505722
SevereJPEG,80.0,distorted,6,traffic light,0.49768616441692626,0.5671338733356219,136913,96753
SevereJPEG,80.0,distorted,7,traffic sign,0.5284972711596239,0.5885394326138171,303074,212803
SevereJPEG,80.0,distorted,8,vegetation,0.8361738571992825,0.9281510570748053,5487833,5697187
SevereJPEG,80.0,distorted,9,terrain,0.5959842225587857,0.6761158204257242,429527,348161
SevereJPEG,80.0,distorted,10,sky,0.9207902130367188,0.9607131332155601,1515341,1521509
SevereJPEG,80.0,distorted,11,person,0.458258636941816,0.5705757371004972,512074,417684
SevereJPEG,80.0,distorted,12,rider,0.2478416484659981,0.38223053047404065,56704,52421
SevereJPEG,80.0,distorted,13,car,0.861133782258721,0.9497324672215735,2472968,2603092
SevereJPEG,80.0,distorted,14,truck,0.46405525064385134,0.5075697631481775,94785,56998
SevereJPEG,80.0,distorted,15,bus,0.0,0.0,11517,0
SevereJPEG,80.0,distorted,16,train,0.0,,0,247
SevereJPEG,80.0,distorted,17,motorcycle,0.4909473973767458,0.5689765103102494,138018,100465
SevereJPEG,80.0,distorted,18,bicycle,0.6847484872202725,0.8285281500999223,392805,407929
SevereJPEG,80.0,restored,0,road,0.9591349058515211,0.9767844417075938,13928418,13861366
SevereJPEG,80.0,restored,1,sidewalk,0.7256122651256668,0.8072102820737392,2394303,2201955
SevereJPEG,80.0,restored,2,building,0.8041995290160114,0.9122777130437849,7513655,7864317
SevereJPEG,80.0,restored,3,wall,0.6054123118716709,0.6827100430377716,374090,303158
SevereJPEG,80.0,restored,4,fence,0.44768913226282775,0.6714391458616611,497156,582283
SevereJPEG,80.0,restored,5,pole,0.32557599510659024,0.43855433084322054,655392,514853
SevereJPEG,80.0,restored,6,traffic light,0.4921823455453063,0.577556550510178,136913,102824
SevereJPEG,80.0,restored,7,traffic sign,0.5016946121171473,0.5553297214541663,303074,200707
SevereJPEG,80.0,restored,8,vegetation,0.822800636693098,0.9221599855534962,5487833,5723357
SevereJPEG,80.0,restored,9,terrain,0.5785828773111421,0.6656019295643812,429527,350495
SevereJPEG,80.0,restored,10,sky,0.9181203645350555,0.9556251695163003,1515341,1509999
SevereJPEG,80.0,restored,11,person,0.46338686331761125,0.5801778649179611,512074,426156
SevereJPEG,80.0,restored,12,rider,0.28672173392848926,0.4395280756207675,56704,55143
SevereJPEG,80.0,restored,13,car,0.8501013438622157,0.9521320130304961,2472968,2651402
SevereJPEG,80.0,restored,14,truck,0.4611828872040848,0.5031386822809516,94785,56313
SevereJPEG,80.0,restored,15,bus,0.0,0.0,11517,0
SevereJPEG,80.0,restored,16,train,0.0,,0,156
SevereJPEG,80.0,restored,17,motorcycle,0.48252326398169965,0.5624193945717225,138018,100477
SevereJPEG,80.0,restored,18,bicycle,0.6671486834915471,0.8174692277338629,392805,409612
SevereJPEG,60.0,distorted,0,road,0.9641538468484891,0.9811817824536857,13928418,13912300
SevereJPEG,60.0,distorted,1,sidewalk,0.7469336012465918,0.8160237029315003,2394303,2175277
SevereJPEG,60.0,distorted,2,building,0.8140160069724026,0.9208527673948298,7513655,7905111
SevereJPEG,60.0,distorted,3,wall,0.6380862911547672,0.7008527359726269,374090,298980
SevereJPEG,60.0,distorted,4,fence,0.43731923111765225,0.6700029769327938,497156,597617
SevereJPEG,60.0,distorted,5,pole,0.32051815420387647,0.42906382744983157,655392,503158
SevereJPEG,60.0,distorted,6,traffic light,0.4549538197900785,0.5274371316091241,136913,94026
SevereJPEG,60.0,distorted,7,traffic sign,0.5312777344086245,0.5905752390505289,303074,212815
SevereJPEG,60.0,distorted,8,vegetation,0.8352101732203988,0.9282244922540464,5487833,5705101
SevereJPEG,60.0,distorted,9,terrain,0.6054759272123412,0.6858800494497436,429527,351643
SevereJPEG,60.0,distorted,10,sky,0.9205846912904488,0.958938615136791,1515341,1516252
SevereJPEG,60.0,distorted,11,person,0.4548780026718423,0.5638677222432695,512074,411436
SevereJPEG,60.0,distorted,12,rider,0.217791213047033,0.3570294864559819,56704,56497
SevereJPEG,60.0,distorted,13,car,0.8575279683337664,0.9462095748913856,2472968,2595689
SevereJPEG,60.0,distorted,14,truck,0.4765214556889213,0.5243973202510945,94785,59228
SevereJPEG,60.0,distorted,15,bus,0.0,0.0,11517,0
SevereJPEG,60.0,distorted,16,train,0.0,,0,633
SevereJPEG,60.0,distorted,17,motorcycle,0.5059104099871632,0.6025083684736774,138018,109510
SevereJPEG,60.0,distorted,18,bicycle,0.68422411946767,0.8295693792085131,392805,409300
SevereJPEG,60.0,restored,0,road,0.9591276804646884,0.9773288682174817,13928418,13876962
SevereJPEG,60.0,restored,1,sidewalk,0.7191743426333438,0.793317721274208,2394303,2146284
SevereJPEG,60.0,restored,2,building,0.8017311859869972,0.9146275680743926,7513655,7930237
SevereJPEG,60.0,restored,3,wall,0.570921835872716,0.6496778850009356,374090,294642
SevereJPEG,60.0,restored,4,fence,0.41818146603483675,0.651443410116744,497156,601183
SevereJPEG,60.0,restored,5,pole,0.3170966265576753,0.41757452028709535,655392,481348
SevereJPEG,60.0,restored,6,traffic light,0.46129848543111257,0.5432427892165097,136913,98698
SevereJPEG,60.0,restored,7,traffic sign,0.5030253665347917,0.5562898829988716,303074,200689
SevereJPEG,60.0,restored,8,vegetation,0.8230338936583442,0.9228507864579698,5487833,5730011
SevereJPEG,60.0,restored,9,terrain,0.5880593078552414,0.6644611398119327,429527,341209
SevereJPEG,60.0,restored,10,sky,0.9174105753783044,0.9534019075574409,1515341,1504178
SevereJPEG,60.0,restored,11,person,0.46165829525284185,0.5729289126180982,512074,416804
SevereJPEG,60.0,restored,12,rider,0.27090290433701686,0.4535129796839729,56704,63939
SevereJPEG,60.0,restored,13,car,0.8460515128746114,0.948438071176012,2472968,2644728
SevereJPEG,60.0,restored,14,truck,0.4738186707645025,0.5204831988183785,94785,58669
SevereJPEG,60.0,restored,15,bus,0.0,0.0,11517,0
SevereJPEG,60.0,restored,16,train,0.0,,0,351
SevereJPEG,60.0,restored,17,motorcycle,0.48126922399040295,0.6133185526525525,138018,122518
SevereJPEG,60.0,restored,18,bicycle,0.6667533317118582,0.8095518132406665,392805,402123
SevereJPEG,40.0,distorted,0,road,0.9625861985540127,0.9797961261645077,13928418,13896034
SevereJPEG,40.0,distorted,1,sidewalk,0.7410105402532083,0.8124919861855413,2394303,2176318
SevereJPEG,40.0,distorted,2,building,0.8068259121667964,0.9190074604170674,7513655,7949808
SevereJPEG,40.0,distorted,3,wall,0.6009013952945298,0.6878585367157636,374090,311456
SevereJPEG,40.0,distorted,4,fence,0.4291637151547981,0.6215051211289816,497156,531799
SevereJPEG,40.0,distorted,5,pole,0.3068225666465625,0.41371881255798054,655392,499485
SevereJPEG,40.0,distorted,6,traffic light,0.4624266827304144,0.5326521221505628,136913,93719
SevereJPEG,40.0,distorted,7,traffic sign,0.5240211142315214,0.5879620158773105,303074,215177
SevereJPEG,40.0,distorted,8,vegetation,0.8280219317624838,0.9247373234571825,5487833,5715799
SevereJPEG,40.0,distorted,9,terrain,0.6013033063420717,0.6668195480144438,429527,333217
SevereJPEG,40.0,distorted,10,sky,0.920304783209405,0.9578253343636844,1515341,1513212
SevereJPEG,40.0,distorted,11,person,0.46874489629266697,0.582909891929682,512074,423211
SevereJPEG,40.0,distorted,12,rider,0.27974612845899977,0.4858211060948081,56704,69319
SevereJPEG,40.0,distorted,13,car,0.8482006374398996,0.9446402056152768,2472968,2617239
SevereJPEG,40.0,distorted,14,truck,0.33828796211127854,0.3647307063353906,94785,41980
SevereJPEG,40.0,distorted,15,bus,0.0,0.0,11517,0
SevereJPEG,40.0,distorted,16,train,0.0,,0,357
SevereJPEG,40.0,distorted,17,motorcycle,0.5160201948583792,0.611688330507615,138018,110012
SevereJPEG,40.0,distorted,18,bicycle,0.668462472604166,0.8253891880195008,392805,416431
SevereJPEG,40.0,restored,0,road,0.9561974501962638,0.975175285520581,13928418,13859089
SevereJPEG,40.0,restored,1,sidewalk,0.7049361667923085,0.7838489948849414,2394303,2144798
SevereJPEG,40.0,restored,2,building,0.7961895734597156,0.91111942190585,7513655,7930432
SevereJPEG,40.0,restored,3,wall,0.5330547606659729,0.6134753668903206,374090,285933
SevereJPEG,40.0,restored,4,fence,0.4107000472118764,0.6299169677123478,497156,578531
SevereJPEG,40.0,restored,5,pole,0.30197109364819463,0.40661314144817146,655392,493604
SevereJPEG,40.0,restored,6,traffic light,0.484871945743396,0.5717864629363172,136913,102827
SevereJPEG,40.0,restored,7,traffic sign,0.4930956736039904,0.550588305166395,303074,202206
SevereJPEG,40.0,restored,8,vegetation,0.813684127123213,0.9188204160002682,5487833,5751417
SevereJPEG,40.0,restored,9,terrain,0.5712011666598201,0.6474447473616327,429527,335428
SevereJPEG,40.0,restored,10,sky,0.9176761985106997,0.9532976405970669,1515341,1503392
SevereJPEG,40.0,restored,11,person,0.4615288280613436,0.5829411374137332,512074,433218
SevereJPEG,40.0,restored,12,rider,0.28513945202113283,0.4911293735891648,56704,68813
SevereJPEG,40.0,restored,13,car,0.8344384033473354,0.9432002355064845,2472968,2654834
SevereJPEG,40.0,restored,14,truck,0.3015591079534241,0.32241388405338395,94785,37115
SevereJPEG,40.0,restored,15,bus,0.0,0.0,11517,0
SevereJPEG,40.0,restored,16,train,,,0,0
SevereJPEG,40.0,restored,17,motorcycle,0.4793420280950652,0.6217957078062282,138018,126836
SevereJPEG,40.0,restored,18,bicycle,0.6635848164737387,0.8112778605160321,392805,406100
SevereJPEG,20.0,distorted,0,road,0.949878989893588,0.9793651368016095,13928418,14073373
SevereJPEG,20.0,distorted,1,sidewalk,0.6377066488639291,0.6854044788817455,2394303,1820150
SevereJPEG,20.0,distorted,2,building,0.7827465717059001,0.9135632391958375,7513655,8119920
SevereJPEG,20.0,distorted,3,wall,0.5799458368709633,0.6737736908230639,374090,312575
SevereJPEG,20.0,distorted,4,fence,0.461918816820526,0.6950635213092068,497156,596485
SevereJPEG,20.0,distorted,5,pole,0.29088114673224835,0.3936010814901616,655392,489404
SevereJPEG,20.0,distorted,6,traffic light,0.45344124664029234,0.5483336133164857,136913,103726
SevereJPEG,20.0,distorted,7,traffic sign,0.47943542481156415,0.5616219141199839,303074,222167
SevereJPEG,20.0,distorted,8,vegetation,0.7829270653176594,0.8874220480105718,5487833,5602469
SevereJPEG,20.0,distorted,9,terrain,0.542099005423306,0.6920938613870606,429527,416120
SevereJPEG,20.0,distorted,10,sky,0.9195047740827864,0.9528865120128077,1515341,1498961
SevereJPEG,20.0,distorted,11,person,0.4499873485161617,0.5591418427805356,512074,410537
SevereJPEG,20.0,distorted,12,rider,0.2622633768973803,0.47351156884875845,56704,72524
SevereJPEG,20.0,distorted,13,car,0.8409011794670294,0.9406854435641706,2472968,2619736
